step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,cells
70000,2481080,1179,1362,970,31.50,33,6,1.000,33,31.50,0,12,3,18,0,0,12,3,18,0,0,1.00,0.381,2.107,10.383,68.576,8.531,8.531,0.000,17.32,83.75,0,0.713,10,11,15.1,0.000,-163,1,68.342,0.000,444444440004422234222234422234422444
70000,2481091,1,1362,1123,23.50,25,5,1.000,25,23.50,0,10,3,12,0,0,10,3,12,0,0,1.00,0.426,0.000,26.751,71.912,0.426,0.426,0.000,1.68,50.75,0,0.825,11,11,32.3,0.000,-122,1,71.912,0.000,4444444422442224322243322
70000,2481093,1,1362,1123,23.50,25,5,1.000,25,23.50,0,10,3,12,0,0,10,3,12,0,0,1.00,0.426,0.000,50.170,69.942,10.176,10.176,0.000,11.54,42.75,0,0.825,11,11,31.7,0.000,-80,1,69.942,0.000,4444444422442224322243322
70000,2481095,1,1361,952,23.34,24,6,1.061,36,35.01,0,11,6,19,0,0,10,4,10,0,0,1.00,0.428,0.000,9.130,75.513,8.426,4.604,3.822,8.86,32.50,0,0.828,8,8,45.4,0.854,521,0,0.000,0.000,000004000044442444332224332224000222
70000,2481099,1179,1361,933,34.00,35,6,1.000,35,34.00,0,15,2,18,0,0,15,2,18,0,0,1.00,0.441,0.195,34.985,93.632,1.423,1.423,0.000,20.80,136.50,0,0.686,13,13,19.8,0.000,-844,1,93.632,0.000,444444442044222234222234222244422444
70000,2481101,1,1360,905,36.08,36,6,1.061,36,36.08,0,12,4,20,0,0,12,4,20,0,0,1.00,0.333,0.000,36.378,76.320,0.009,0.000,0.009,13.87,82.00,0,0.666,14,13,26.6,0.000,-1433,2,0.000,76.320,444444444444442444332244322224322222
70000,2481107,1,1359,1149,21.50,24,5,1.000,25,22.50,0,8,5,12,0,0,8,5,11,0,0,1.00,0.372,0.000,23.231,67.032,0.000,0.000,0.000,4.61,64.50,1,0.863,11,11,33.4,0.000,-64,1,67.032,0.000,4444440424432224322243332
70000,2481108,1,1359,1158,22.00,25,5,1.000,25,22.00,0,7,6,12,0,0,7,6,12,0,0,1.00,0.318,0.000,33.363,77.759,3.217,2.642,0.575,11.82,33.50,0,0.853,7,6,3.6,0.508,302,0,0.000,0.000,4444444424433224332243322
70000,2481121,1775,1358,1283,14.79,12,5,1.232,17,20.95,0,6,0,11,0,0,3,0,9,0,0,1.00,0.203,0.004,26.333,52.352,2.354,0.787,1.567,2.70,4.25,0,1.000,11,11,31.7,0.000,-60,2,0.000,52.352,0000400004400044222440044
70000,2481133,1,1357,1144,22.50,25,5,1.000,25,22.50,0,8,5,12,0,0,8,5,12,0,0,1.00,0.356,0.000,27.253,68.667,0.641,0.641,0.000,4.07,79.75,0,0.843,11,11,24.9,0.000,-68,1,68.667,0.000,4444444424432224322243332
70000,2481140,1179,1357,952,32.50,34,6,1.000,34,32.50,0,14,3,17,0,0,14,3,17,0,0,1.00,0.431,0.000,16.251,78.517,0.000,0.000,0.000,30.96,120.25,0,0.702,14,14,37.0,0.000,-915,1,78.517,0.000,444444440044222234222234222234422444
70000,2481142,1179,1357,967,31.50,33,6,1.000,33,31.50,0,12,3,18,0,0,12,3,18,0,0,1.00,0.381,0.695,7.945,69.793,0.087,0.087,0.000,15.92,56.25,0,0.713,10,10,15.1,0.000,-130,1,69.793,0.000,444444440004422234222234422234422444
70000,2481143,1179,1356,918,32.13,33,6,1.004,36,35.15,1,14,4,17,0,1,13,4,15,0,0,1.00,0.405,0.000,34.793,76.964,2.146,0.000,2.146,8.70,106.00,1,0.706,11,11,38.1,0.000,-113,2,0.000,76.964,200444442144422234402234422234422234
70000,2481159,1179,1355,909,35.50,36,6,1.000,36,35.50,0,18,1,17,0,0,18,1,17,0,0,1.00,0.507,0.758,48.213,95.484,0.000,0.000,0.000,47.14,158.00,0,0.671,14,14,38.2,0.000,-815,1,95.484,0.000,222244222224422224422234442244444444
70000,2481175,1,1353,1142,21.50,24,5,1.000,25,22.50,0,8,5,12,0,0,7,5,12,0,0,1.00,0.326,2.861,42.685,89.421,0.000,0.000,0.000,22.98,88.00,1,0.863,10,14,17.1,0.000,-81,1,89.421,0.000,4444444424432224302243332
70000,2481176,1179,1353,964,31.50,33,6,1.000,33,31.50,0,12,3,18,0,0,12,3,18,0,0,1.00,0.381,0.000,26.316,74.329,1.416,1.416,0.000,4.42,84.25,0,0.713,10,11,22.4,0.000,-8,1,74.329,0.000,444444440004422234222234422234422444
70000,2481179,1871,1353,660,43.63,22,7,1.983,48,95.20,0,35,0,13,0,0,16,0,6,0,0,1.00,0.367,0.000,21.169,21.791,55.802,45.013,10.789,8.62,33.25,0,0.606,11,11,30.8,0.000,-39,2,0.000,21.791,0000000444000004400000420200022020002202220222222
70000,2481197,1179,1351,926,34.00,35,6,1.000,35,34.00,0,15,2,18,0,0,15,2,18,0,0,1.00,0.441,0.253,27.970,75.489,0.036,0.000,0.036,6.10,92.00,0,0.686,11,11,36.7,0.000,-127,1,75.489,0.000,444444442044222234222234222244422444
70000,2481223,1690,1349,779,47.94,33,6,1.572,33,47.94,0,15,5,13,0,0,15,5,13,0,0,1.00,0.313,0.120,40.452,61.750,1.948,1.520,0.428,25.75,66.75,0,0.578,11,11,25.2,0.000,-133,2,0.000,61.750,444444440044233304222334222224222222
70000,2481225,1849,1349,936,33.18,25,5,1.327,25,33.18,0,15,0,10,0,0,15,0,10,0,0,1.00,0.452,4.435,30.104,50.581,33.061,27.982,5.080,8.16,43.50,0,0.694,8,8,36.5,0.860,248,0,0.000,0.000,2224422224422244222442244
70000,2481231,1179,1349,841,38.20,28,6,1.076,34,44.66,10,5,5,14,3,10,5,5,8,3,3,3.62,0.131,0.000,13.937,40.872,11.702,11.218,0.484,4.74,18.50,0,0.647,7,7,9.0,0.448,312,0,0.000,0.000,111113111113002233002234002444004444
70000,2481234,1179,1348,1335,8.42,9,5,1.053,24,23.69,0,8,3,13,0,0,3,2,4,0,0,1.00,0.356,0.000,8.464,46.183,0.447,0.000,0.447,28.73,130.50,0,1.000,13,14,19.7,0.000,-709,2,0.000,46.183,0000000000200344223400004
70000,2481240,1179,1348,945,32.50,34,6,1.000,34,32.50,0,12,3,19,0,0,12,3,19,0,0,1.00,0.369,0.000,15.960,89.835,0.000,0.000,0.000,26.79,108.75,0,0.702,14,14,37.9,0.000,-613,1,89.835,0.000,244444442004422234422234422234442444
70000,2481250,1179,1347,937,33.00,34,6,1.000,34,33.00,0,14,2,18,0,0,14,2,18,0,0,1.00,0.424,0.000,45.262,93.204,1.007,1.007,0.000,8.40,107.00,0,0.696,11,11,27.2,0.000,-48,1,93.204,0.000,244444442004422224422234422234422444
70000,2481276,1179,1345,936,33.00,34,6,1.000,34,33.00,0,15,2,17,0,0,15,2,17,0,0,1.00,0.455,0.000,58.394,117.196,1.194,1.194,0.000,28.88,122.50,0,0.696,14,14,38.2,0.000,-200,1,117.196,0.000,244444222004222234222234422244444444
70000,2481279,1,1345,1147,22.00,25,5,1.000,25,22.00,0,6,6,13,0,0,6,6,13,0,0,1.00,0.273,0.793,25.523,65.166,3.107,3.107,0.000,3.64,71.00,0,0.853,10,10,21.0,0.000,-37,1,65.166,0.000,4444444444433224332243322
70000,2481301,1179,1343,1027,19.02,18,6,1.087,36,38.58,0,7,1,28,0,0,3,1,14,0,0,1.00,0.158,0.425,0.573,59.257,2.048,0.611,1.437,21.57,47.75,0,0.917,7,7,4.3,0.430,284,0,0.000,0.000,040044044444000244000234000244000004
70000,2481322,1599,1342,629,71.27,35,6,1.875,36,73.14,3,14,0,19,0,3,14,0,18,0,0,1.00,0.196,0.000,9.513,46.917,3.461,3.148,0.313,12.91,26.75,1,0.474,8,8,8.7,0.901,1354,0,0.000,0.000,444444440444441124441222422222422222
70000,2481341,1690,1340,774,47.15,32,6,1.572,33,47.94,0,15,5,13,0,0,15,4,13,0,0,1.00,0.318,0.113,24.867,49.880,7.133,0.000,7.133,15.50,66.50,1,0.583,14,11,32.4,0.000,-336,2,0.000,49.880,444444440044230304222334222224222222
70000,2481353,1,1339,1129,22.50,25,5,1.000,25,22.50,0,8,5,12,0,0,8,5,12,0,0,1.00,0.356,0.000,40.394,71.012,0.000,0.000,0.000,8.61,55.50,0,0.843,11,11,33.7,0.000,-32,1,71.012,0.000,4444444424432224322243332
70000,2481372,1,1337,1127,22.50,25,5,1.000,25,22.50,0,8,5,12,0,0,8,5,12,0,0,1.00,0.356,0.000,7.750,52.956,0.000,0.000,0.000,7.83,65.75,0,0.843,11,11,26.8,0.000,-60,1,52.956,0.000,4444444424432224332243322
70000,2481384,1,1336,1141,20.16,20,6,1.061,36,36.08,0,13,4,19,0,0,9,2,9,0,0,1.00,0.446,0.000,18.761,53.795,10.665,0.000,10.665,9.58,89.25,0,0.891,11,14,24.3,0.000,-192,2,0.000,53.785,400000444440043240032220022224020000
70000,2481440,1179,1332,989,28.78,29,6,0.992,33,32.75,0,14,0,19,0,0,13,0,16,0,0,1.00,0.452,0.000,3.231,55.632,0.000,0.000,0.000,28.29,85.50,0,0.746,14,14,18.1,0.000,-255,1,55.632,0.000,000044242004422204422244422244422444
70000,2481445,1,1332,996,18.04,19,6,1.061,36,35.01,0,11,6,19,0,0,10,4,5,0,0,1.00,0.554,0.000,38.118,85.121,9.304,2.655,6.649,20.94,39.50,0,0.942,8,8,53.6,0.722,152,0,0.000,0.000,000000000004040004032224032224332222
70000,2481450,1,1331,1154,20.50,23,5,1.000,25,22.50,0,8,5,12,0,0,8,5,10,0,0,1.00,0.390,1.357,15.282,63.955,0.040,0.000,0.040,15.05,84.75,0,0.883,10,10,17.5,0.000,-53,1,63.955,0.000,4444044420432224322243332
70000,2481456,1,1331,1098,23.50,25,5,1.000,25,23.50,0,10,3,12,0,0,10,3,12,0,0,1.00,0.426,0.000,4.997,57.744,3.957,3.957,0.000,58.96,118.25,0,0.825,13,13,17.1,0.000,-772,1,57.744,0.000,4444444422442224322243322
70000,2481460,1179,1330,933,32.50,34,6,1.000,34,32.50,0,12,3,19,0,0,12,3,19,0,0,1.00,0.369,2.581,23.215,72.223,2.378,2.378,0.000,10.44,58.75,0,0.702,11,11,29.9,0.000,-59,1,72.223,0.000,244444442004422234422234422234442444
70000,2481464,1179,1330,878,35.91,35,6,1.026,36,36.93,0,7,0,29,0,0,7,0,28,0,0,1.00,0.195,0.000,3.821,41.764,5.692,0.000,5.692,11.41,27.00,1,0.668,14,14,26.9,0.000,-365,2,0.000,41.764,444444444444442244422244422440444444
70000,2481469,1599,1329,631,70.84,36,6,1.864,36,70.84,2,20,0,14,0,2,20,0,14,0,0,1.00,0.282,0.112,51.444,51.323,30.944,29.935,1.010,32.18,54.00,0,0.475,5,8,0.8,0.935,1470,0,0.000,0.000,444444444444421124222222222222222222
70000,2481480,1839,1328,799,35.90,18,5,1.995,25,48.87,0,14,1,10,0,0,11,0,7,0,0,1.00,0.306,0.000,12.056,45.484,37.649,35.053,2.596,8.32,38.00,0,0.668,8,7,-9.2,0.965,933,0,0.000,0.000,0000044442244422222222200
70000,2481488,1,1328,1095,23.50,25,5,1.000,25,23.50,0,10,3,12,0,0,10,3,12,0,0,1.00,0.426,0.649,29.617,69.742,0.225,0.225,0.000,6.88,48.75,0,0.825,11,11,31.7,0.000,-59,1,69.742,0.000,4444444422442224322243322
70000,2481502,1,1327,1119,22.50,25,5,1.000,25,22.50,0,8,5,12,0,0,8,5,12,0,0,1.00,0.356,0.000,37.529,79.347,0.000,0.000,0.000,18.05,80.00,0,0.843,11,11,21.6,0.000,-108,1,79.347,0.000,4444444424432224322243332
70000,2481565,1179,1321,1019,26.50,28,6,1.000,34,32.50,0,12,3,19,0,0,11,3,14,0,0,1.00,0.415,-0.000,22.666,71.335,4.565,4.425,0.140,14.50,71.00,0,0.777,11,11,31.7,0.000,-25,1,71.335,0.000,044444042004022234022234022234042444
70000,2481596,1849,1318,968,26.66,22,5,1.212,25,30.30,0,16,0,9,0,0,13,0,9,0,0,1.00,0.488,0.000,5.322,32.077,11.304,8.528,2.775,4.10,32.75,0,0.775,7,7,46.9,0.620,423,0,0.000,0.000,0024402224222244222442244
70000,2481609,1,1317,958,29.89,31,6,1.049,36,34.08,0,12,7,17,0,0,10,5,16,0,0,1.00,0.335,2.192,10.077,51.240,4.595,0.000,4.595,7.57,57.00,0,0.732,11,11,34.6,0.000,-71,2,0.000,51.240,444444444444443222433222433222000002
70000,2481618,1,1316,876,36.08,36,6,1.061,36,36.08,0,13,4,19,0,0,13,4,19,0,0,1.00,0.360,0.000,6.007,49.273,3.102,0.522,2.580,10.63,55.50,0,0.666,11,14,29.4,0.000,-111,2,0.000,49.273,444444444444443244432224322224322222
70000,2481634,1,1315,1121,22.00,25,5,1.000,25,22.00,0,6,6,13,0,0,6,6,13,0,0,1.00,0.273,0.088,28.018,63.036,1.119,1.119,0.000,17.80,89.00,0,0.853,14,14,31.7,0.000,-843,1,63.036,0.000,4444444444432224332243332
70000,2481646,1729,1314,855,34.25,18,5,1.903,25,47.56,0,11,0,14,0,0,9,0,9,0,0,1.00,0.263,0.000,10.049,50.271,1.991,1.268,0.724,11.25,14.25,0,0.684,7,8,-9.4,0.819,1168,0,0.000,0.000,2222422244224440004400004
70000,2481689,1179,1308,917,32.50,34,6,1.000,34,32.50,0,12,3,19,0,0,12,3,19,0,0,1.00,0.369,0.000,51.264,89.584,9.354,9.348,0.007,28.79,89.75,0,0.702,14,11,36.3,0.000,-495,1,71.054,0.000,244444442004422234422234422234442444
70000,2481702,1,1307,1114,22.00,25,5,1.000,25,22.00,0,6,6,13,0,0,6,6,13,0,0,1.00,0.273,0.773,24.954,71.861,0.000,0.000,0.000,12.27,68.00,0,0.853,13,13,13.8,0.000,-371,1,71.861,0.000,4444444444433224332243322
70000,2481707,1179,1307,917,32.50,34,6,1.000,34,32.50,0,12,3,19,0,0,12,3,19,0,0,1.00,0.369,0.000,32.098,76.986,4.744,4.744,0.000,6.71,91.50,0,0.702,11,11,27.2,0.000,-116,1,76.986,0.000,444444440044422234222234422234422444
70000,2481722,1879,1306,740,49.82,25,5,1.993,25,49.82,0,11,0,14,0,0,11,0,14,0,0,1.00,0.221,0.000,8.466,50.967,0.000,0.000,0.000,45.25,45.25,0,0.567,6,4,-12.2,0.205,783,0,0.000,0.000,4444444442442224422242222
70000,2481723,1179,1306,890,30.50,30,6,1.000,36,36.50,1,15,1,19,0,1,15,1,13,3,3,1.08,0.492,0.000,18.044,66.780,6.990,6.985,0.005,18.67,74.50,0,0.724,11,14,24.8,0.000,-18,1,66.780,0.000,000044002144222244222234222244422444
70000,2481738,1179,1304,1040,24.00,25,6,1.000,33,31.50,0,12,3,18,0,0,8,2,15,0,0,1.00,0.333,0.018,25.688,76.568,0.146,0.000,0.146,26.33,70.00,0,0.817,10,10,22.7,0.000,-91,1,74.486,0.000,444444440000420000220034422234422440
70000,2481744,1179,1303,893,34.00,35,6,1.000,35,34.00,0,15,2,18,0,0,15,2,18,0,0,1.00,0.441,0.000,22.491,63.137,0.000,0.000,0.000,15.18,77.00,0,0.686,11,11,35.9,0.000,-22,1,63.137,0.000,444444442044222234222234222244422444
70000,2481750,1179,1303,914,32.50,34,6,1.000,34,32.50,0,12,3,19,0,0,12,3,19,0,0,1.00,0.369,0.436,42.453,83.883,1.253,1.253,0.000,20.39,64.75,0,0.702,14,11,36.6,0.000,-491,1,83.883,0.000,244444442004422234422234422234442444
70000,2481753,1179,1303,949,30.00,31,6,1.000,33,31.50,0,12,3,18,0,0,12,2,17,0,0,1.00,0.400,2.866,41.255,85.511,8.666,8.666,0.000,13.93,78.50,0,0.730,10,11,18.4,0.000,-145,1,85.511,0.000,444404440004422204222234422234422444
70000,2481756,1179,1302,1002,26.50,27,6,1.000,34,33.00,0,14,2,18,0,0,10,1,16,0,0,1.00,0.377,0.000,18.654,52.793,12.674,12.674,0.000,6.33,42.75,0,0.777,11,11,37.9,0.000,-150,1,52.793,0.000,244004442004422004422004422034422444
70000,2481795,1,1300,1072,23.50,25,5,1.000,25,23.50,0,10,3,12,0,0,10,3,12,0,0,1.00,0.426,0.000,7.303,63.271,17.871,17.871,0.000,4.43,7.00,0,0.825,11,11,29.9,0.000,-16,1,63.271,0.000,4444444422442224322243322
70000,2481807,1,1299,1107,22.00,25,5,1.000,25,22.00,0,6,6,13,0,0,6,6,13,0,0,1.00,0.273,1.827,54.172,81.681,0.458,0.458,0.000,11.32,61.00,0,0.853,10,11,15.8,0.000,-146,1,81.681,0.000,4444444444432224332243332
70000,2481813,1,1298,1071,23.50,25,5,1.000,25,23.50,0,8,3,14,0,0,8,3,14,0,0,1.00,0.340,0.000,25.184,66.308,0.000,0.000,0.000,32.85,84.50,0,0.825,14,11,37.3,0.000,-555,1,66.308,0.000,4444444444442224322243322
70000,2481817,1425,1297,902,17.02,12,6,1.418,36,51.05,0,24,0,12,0,0,5,0,7,0,0,1.00,0.294,0.000,20.373,52.001,9.915,8.611,1.304,15.42,75.75,0,0.970,14,14,38.2,0.000,-813,2,0.000,52.001,000444000244000224000224000000000000
70000,2481840,1,1296,1092,22.50,25,5,1.000,25,22.50,0,8,5,12,0,0,8,5,12,0,0,1.00,0.356,0.231,33.284,61.879,4.710,4.710,0.000,11.85,95.75,0,0.843,11,11,31.0,0.000,-113,1,61.879,0.000,4444444424432224322243332
70000,2481851,1179,1294,936,29.50,31,6,1.000,34,32.50,0,11,3,20,0,0,11,3,17,0,0,1.00,0.373,0.000,2.769,80.926,13.687,10.732,2.955,21.15,38.00,0,0.736,7,8,-0.8,1.000,438,0,0.000,0.000,400044440044222234222234422234444444
70000,2481877,1179,1292,777,44.15,36,6,1.227,36,44.15,0,8,0,28,0,0,8,0,28,0,0,1.00,0.181,0.000,7.990,29.235,24.000,14.451,9.549,6.82,28.25,0,0.602,7,11,0.3,0.879,77,0,0.000,22.482,444444444444442244422244422244444444
70000,2481891,1,1290,1087,22.50,25,5,1.000,25,22.50,0,8,5,12,0,0,8,5,12,0,0,1.00,0.356,0.000,21.425,69.652,0.486,0.486,0.000,15.61,45.75,0,0.843,11,14,37.7,0.000,-70,1,69.652,0.000,4444444424432224322243332
70000,2481894,1879,1290,731,49.82,25,5,1.993,25,49.82,0,11,0,14,0,0,11,0,14,0,0,1.00,0.221,2.046,15.540,45.693,8.750,7.012,1.737,23.48,35.00,0,0.567,3,4,-15.0,0.323,1501,0,0.000,0.000,4444444442442224422242222
70000,2481899,1775,1290,735,47.82,33,6,1.166,35,50.15,8,8,0,19,3,8,8,0,17,3,3,1.75,0.167,3.301,64.847,69.606,18.327,16.621,1.706,1.06,9.00,0,0.578,11,11,31.4,0.000,-45,2,0.000,69.606,441114401114412214422220442240444444
70000,2481913,1,1289,1086,22.50,25,5,1.000,25,22.50,0,8,5,12,0,0,8,5,12,0,0,1.00,0.356,0.156,33.068,68.053,0.324,0.323,0.001,19.83,93.50,0,0.843,5,11,3.5,1.000,34,0,18.166,0.000,4444444424432224322243332
70000,2481914,1179,1288,969,28.25,32,6,0.942,32,28.25,0,13,4,15,0,0,13,4,15,0,0,1.00,0.460,0.000,50.483,83.250,0.000,0.000,0.000,38.41,141.75,0,0.753,14,14,38.1,0.000,-994,1,83.250,0.000,224444220044222234222234002334444444
70000,2481921,1179,1288,910,32.00,33,6,1.000,33,32.00,0,14,2,17,0,0,14,2,17,0,0,1.00,0.438,0.564,29.088,71.866,0.073,0.073,0.000,51.95,80.25,0,0.707,14,11,34.9,0.000,-729,1,71.866,0.000,444444440004222234222234222244422444
70000,2481922,1,1288,1086,22.50,25,5,1.000,25,22.50,0,8,5,12,0,0,8,5,12,0,0,1.00,0.356,0.055,66.971,93.659,0.000,0.000,0.000,8.96,89.25,0,0.843,11,11,29.2,0.000,-100,1,93.659,0.000,4444444424432224322243332
70000,2481938,1833,1286,911,31.82,25,5,1.273,25,31.82,0,9,0,16,0,0,9,0,16,0,0,1.00,0.283,0.000,11.758,46.168,11.265,5.320,5.946,8.55,49.00,0,0.709,7,7,2.7,0.512,210,0,0.000,0.000,4444444444422244222442224
70000,2481952,1,1285,1087,21.50,24,5,1.000,25,22.50,0,8,5,12,0,0,8,5,11,0,0,1.00,0.372,2.063,36.376,70.882,0.000,0.000,0.000,11.96,69.50,1,0.863,11,11,31.3,0.000,-77,1,70.882,0.000,4444404424432224322243332
70000,2481960,1,1285,1083,22.50,25,5,1.000,25,22.50,0,8,5,12,0,0,8,5,12,0,0,1.00,0.356,3.791,54.036,87.242,0.000,0.000,0.000,12.75,82.75,0,0.843,11,11,19.9,0.000,-66,1,87.242,0.000,4444444424432224322243332
70000,2481961,1179,1285,997,9.50,11,6,1.000,33,31.50,0,11,3,19,0,0,2,3,6,0,0,1.00,0.211,0.000,4.614,54.766,6.000,5.623,0.377,26.14,61.75,0,1.000,7,11,73.2,0.408,338,0,35.906,0.000,000000000000000034000234000234000444
70000,2481968,1,1284,855,36.08,36,6,1.061,36,36.08,0,12,4,20,0,0,12,4,20,0,0,1.00,0.333,0.294,35.470,53.805,14.292,0.000,14.292,25.47,68.00,0,0.666,14,14,29.2,0.000,-954,2,0.000,53.805,444444444444442444332244322224322222
70000,2481988,1,1283,1058,23.50,25,5,1.000,25,23.50,0,8,3,14,0,0,8,3,14,0,0,1.00,0.340,0.000,21.892,89.837,0.738,0.000,0.738,20.19,82.25,0,0.825,14,11,36.9,0.000,-266,1,88.793,0.000,4444444444442224322243322
70000,2481995,1,1282,1093,22.00,25,5,1.000,25,22.00,0,6,6,13,0,0,6,6,13,0,0,1.00,0.273,1.265,28.809,71.109,4.817,4.817,0.000,3.95,25.50,0,0.853,11,11,31.4,0.000,-63,1,71.109,0.000,4444444444433224332243322
70000,2482018,1179,1280,919,21.46,20,6,1.073,36,38.62,0,17,0,19,0,0,10,0,10,0,0,1.00,0.466,0.000,13.859,57.999,3.362,0.000,3.362,35.77,136.25,0,0.864,14,11,35.6,0.000,-540,2,0.000,57.999,000000000000400004422224422244422244
70000,2482026,1727,1279,1019,14.55,16,6,0.939,33,29.11,0,8,4,21,0,0,6,1,9,0,0,1.00,0.412,0.000,15.094,87.475,0.257,0.000,0.257,11.01,77.00,0,1.000,14,11,37.4,0.000,-242,1,45.770,0.000,400040440040432200422000422000400000
70000,2482038,1599,1278,470,115.17,47,7,1.828,49,118.83,16,26,0,7,4,16,24,0,7,4,4,3.64,0.208,0.000,0.680,16.731,40.841,40.610,0.231,12.31,28.75,0,0.373,5,11,7.4,0.916,1426,0,0.000,0.000,1111444111144411111242211122222222202222220222222
70000,2482045,1,1277,865,31.83,32,6,1.061,36,35.01,0,11,6,19,0,0,9,4,19,0,0,1.00,0.283,1.718,14.023,62.739,0.012,0.000,0.012,6.45,40.00,0,0.709,7,7,56.3,0.503,436,0,0.000,0.000,444444444444442444332224332224000022
70000,2482049,1,1277,844,36.41,35,6,1.040,36,37.45,0,5,0,31,0,0,5,0,30,0,0,1.00,0.137,0.108,14.820,50.277,14.682,2.855,11.827,13.25,22.00,1,0.663,7,11,8.7,0.273,111,0,0.000,48.617,444444444444444404444244444224444422
70000,2482071,1457,1274,1004,22.08,21,5,1.226,25,26.98,0,7,6,12,0,0,7,6,8,0,0,1.00,0.317,0.000,23.000,61.360,9.879,9.372,0.507,22.40,35.50,0,0.851,7,7,-2.2,0.775,513,0,0.000,0.000,0404404042443423332233222
70000,2482081,1,1274,831,36.88,35,6,1.101,36,37.98,0,23,3,10,0,0,23,3,9,0,0,1.00,0.624,0.000,25.195,52.385,9.009,8.413,0.596,13.25,37.50,1,0.659,7,8,26.6,0.747,577,0,0.000,0.000,444222042222442222432222432222432222
70000,2482093,1179,1273,944,19.00,19,6,1.000,34,33.00,0,15,2,17,0,0,12,0,7,0,0,1.00,0.632,0.000,30.616,85.921,1.335,1.335,0.000,38.95,115.50,0,0.918,14,14,36.5,0.000,-295,1,85.921,0.000,244000222000222000222000422000444400
70000,2482109,1179,1272,840,35.57,29,6,1.227,36,44.15,0,8,0,28,0,0,8,0,21,0,0,1.00,0.225,0.000,9.119,21.987,54.877,36.992,17.885,6.25,12.25,0,0.671,7,7,0.8,0.936,94,0,0.000,2.889,440000444044042244022244422244444444
70000,2482132,1833,1270,1121,17.52,14,5,1.251,25,31.28,0,8,0,17,0,0,6,0,8,0,0,1.00,0.343,1.932,20.794,53.726,8.907,6.654,2.253,14.80,83.25,0,0.956,7,7,4.8,0.430,230,0,0.000,18.684,4000044400422004220044220
70000,2482133,1179,1270,784,41.70,34,6,1.227,36,44.15,0,8,0,28,0,0,8,0,26,0,0,1.00,0.192,0.000,18.123,40.759,7.100,2.558,4.542,10.80,22.75,0,0.619,11,7,36.0,0.000,-40,2,0.000,40.759,444444444444442244422244422244444004
70000,2482143,1,1269,1078,22.00,24,5,1.000,25,22.50,0,8,5,12,0,0,8,4,12,0,0,1.00,0.364,0.000,14.271,51.896,0.000,0.000,0.000,4.70,48.25,1,0.853,7,11,63.0,0.259,15,0,51.896,0.000,4444444424432224322243032
70000,2482242,1,1260,1074,22.00,25,5,1.000,25,22.00,0,6,6,13,0,0,6,6,13,0,0,1.00,0.273,0.000,28.808,62.241,4.298,4.298,0.000,25.95,72.25,0,0.853,14,14,23.5,0.000,-332,1,62.241,0.000,4444444444433224332243322
70000,2482284,1,1256,1071,22.00,25,5,1.000,25,22.00,0,7,6,12,0,0,7,6,12,0,0,1.00,0.318,0.000,9.681,51.982,0.189,0.115,0.074,10.55,44.75,0,0.853,8,10,63.1,0.504,5,0,46.284,0.000,4444444424432224332243332
70000,2482285,1,1256,992,25.61,25,5,1.067,25,25.61,0,11,2,12,0,0,11,2,12,0,0,1.00,0.430,0.549,37.651,65.673,3.357,0.172,3.184,20.80,100.25,0,0.790,14,11,36.6,0.000,-880,2,0.000,64.998,4444444422432224322244222
70000,2482300,1,1255,1053,21.19,22,5,1.087,25,24.45,0,7,5,13,0,0,7,5,10,0,0,1.00,0.330,0.578,29.827,67.880,0.761,0.000,0.761,31.84,70.00,0,0.869,1,5,-4.0,0.366,1043,0,0.000,0.000,4440044420443224332243322
70000,2482303,1179,1255,721,48.43,49,7,1.030,49,48.43,0,22,4,23,0,0,22,4,23,0,0,1.00,0.454,0.000,36.828,82.145,1.022,0.000,1.022,41.99,107.25,0,0.575,14,14,37.4,0.000,-974,2,0.000,82.145,2222244442222444222244222233442223344224444444444
70000,2482314,1,1254,1057,22.50,25,5,1.000,25,22.50,0,8,5,12,0,0,8,5,12,0,0,1.00,0.356,2.149,70.608,90.263,1.089,1.089,0.000,2.02,87.25,0,0.843,11,11,23.7,0.000,-81,1,90.263,0.000,4444444424432224322243332
70000,2482356,1179,1250,840,34.33,34,6,1.040,35,35.37,0,11,2,22,0,0,11,2,21,0,0,1.00,0.320,0.000,3.041,49.678,0.998,0.687,0.312,51.41,84.00,1,0.683,13,11,7.8,0.000,-323,2,0.000,49.678,444444444044422220422234422234442444
70000,2482365,1179,1250,907,29.50,32,6,1.000,33,30.50,0,10,5,18,0,0,10,5,17,0,0,1.00,0.339,0.000,15.597,65.650,1.692,1.692,0.000,10.82,75.75,1,0.736,14,14,38.2,0.000,-290,1,65.650,0.000,444444440004022234422233422233442444
70000,2482377,1425,1249,827,36.46,25,5,1.458,25,36.46,0,13,0,12,0,0,13,0,12,0,0,1.00,0.357,0.636,14.318,40.339,12.466,12.063,0.403,22.84,48.25,0,0.662,7,11,31.4,0.405,175,0,0.000,25.401,4444442244222242222422244
