step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,water,drank,open_soft,cells
10000,1273422,1,92,63,33.09,36,6,0.988,36,33.09,0,6,5,25,0,0,6,5,25,0,0,1.00,0.181,0.756,6.552,10.905,0.000,0.000,0.000,1.00,1.00,0,0.695,11,11,37.0,0.000,-25,1,10.905,0.000,1.000,0,24,444444444444444444443444333344222222
10000,1273423,1,92,62,34.88,44,7,0.883,44,34.88,0,1,9,34,0,0,1,9,34,0,0,1.00,0.029,0.000,2.993,2.659,0.000,0.000,0.000,1.25,1.25,0,0.677,6,6,7.0,0.340,10,0,0.000,0.000,1.000,0,32,4444444444444444434444433344423334440033444000444
10000,1273424,1,92,41,77.19,81,9,1.072,81,77.19,0,0,18,63,0,0,0,18,63,0,0,1.00,0.000,0.000,3.580,2.079,0.538,0.000,0.538,0.00,0.00,0,0.455,2,2,-7.9,1.000,7,0,0.000,2.079,1.000,0,36,344444444344444444344444444334444444334444444334444444334444444333444444333344444
10000,1273426,1121,91,43,68.78,49,7,1.250,49,68.78,6,28,0,15,6,6,28,0,15,0,6,1.54,0.407,4.075,5.590,6.006,2.216,1.972,0.244,5.50,5.50,0,0.482,8,8,54.8,0.682,262,0,0.000,0.000,1.000,0,25,2222221222211122214442221444222244422224442222444
10000,1273427,1122,91,88,16.98,17,6,0.999,19,18.98,0,10,0,9,0,0,10,0,7,0,0,1.00,0.589,2.561,5.808,7.205,0.000,0.000,0.000,6.60,8.75,0,0.971,11,11,37.8,0.000,-54,1,7.205,0.000,1.000,0,24,000224000004002224002224002244000400
10000,1273428,1,91,47,59.88,64,8,0.936,64,59.88,0,29,0,35,0,0,29,0,35,0,0,1.00,0.484,0.000,1.172,1.453,0.000,0.000,0.000,5.00,5.00,0,0.517,7,10,5.6,0.047,142,0,1.453,0.000,1.000,0,32,4444444444444444444444444442224444222224422222224222222242222222
10000,1273431,1,91,44,67.14,71,9,0.973,71,67.14,0,19,4,48,0,0,19,4,48,0,0,1.00,0.283,1.497,7.656,4.252,0.000,0.000,0.000,1.00,1.00,0,0.488,11,11,26.3,0.000,-110,1,4.252,0.000,1.000,0,52,444444444444444444444400044444230004442233004442223004442222244442222244444222444
10000,1273433,1,91,50,52.13,64,8,1.002,64,52.13,0,14,24,26,0,0,14,24,26,0,0,1.00,0.269,2.248,7.961,5.553,0.467,0.000,0.467,1.75,1.75,0,0.554,11,11,29.2,0.000,-54,2,0.000,5.553,1.000,0,32,4444444442244444222234442223334422333334223333342333334443333344
10000,1273439,1074,91,91,2.09,1,8,1.043,1,2.09,1,0,0,0,0,1,0,0,0,0,0,3.00,0.000,0.000,0.654,0.000,0.000,0.000,0.000,0.00,0.00,0,1.000,10,10,13.4,0.000,-113,2,0.000,0.000,1.000,0,0,0000000000000000000000000000000000000000000000000000000000000001
10000,1273440,993,91,59,37.90,39,7,0.972,39,37.90,0,18,0,21,0,0,18,0,21,0,0,1.00,0.475,4.836,6.490,7.176,6.166,6.166,0.000,2.75,2.75,0,0.650,11,11,36.3,0.000,-62,1,7.176,0.000,1.000,0,28,0444444004444402224440222244022224400222440022224
10000,1273443,1,91,54,45.26,49,7,0.973,49,45.26,0,19,5,25,0,0,19,5,25,0,0,1.00,0.420,0.000,1.569,1.788,0.000,0.000,0.000,6.00,6.00,0,0.595,11,11,23.7,0.000,-196,1,1.788,0.000,1.000,0,28,4444444442222442222244223324422332442223244444444
10000,1273444,993,91,65,29.93,28,6,1.069,30,32.07,0,15,0,15,0,0,15,0,13,0,0,1.00,0.501,1.421,5.652,4.266,0.608,0.370,0.238,1.95,2.75,0,0.731,11,11,20.8,0.000,-57,2,0.000,4.266,1.000,0,26,000044000444220444222244222244222224
10000,1273445,1074,91,87,17.39,17,7,1.023,17,17.39,0,6,0,11,0,0,6,0,11,0,0,1.00,0.345,2.424,5.742,12.518,0.003,0.000,0.003,1.58,2.00,0,0.959,10,10,13.9,0.000,-99,2,0.000,12.518,1.000,0,20,0000444000044400024440022244000220000000000000000
10000,1273446,954,90,33,115.40,81,9,1.425,81,115.40,0,0,0,81,0,0,0,0,81,0,0,1.00,0.000,2.289,6.402,1.868,3.541,0.000,3.541,0.00,0.00,0,0.372,11,11,37.4,0.000,-105,2,0.000,1.868,1.000,0,36,444444444444444444444444444444444444444444444444444444444444444444444444444444444
10000,1273447,993,90,56,39.94,42,7,0.998,42,39.94,0,15,4,23,0,0,15,4,23,0,0,1.00,0.376,1.638,5.691,3.195,2.209,2.209,0.000,4.50,4.50,0,0.633,11,11,31.3,0.000,-82,1,3.195,0.000,1.000,0,30,4444444444444400224440222243022224302224430022443
10000,1273448,1103,90,54,44.20,36,6,1.228,36,44.20,0,15,0,21,0,0,15,0,21,0,0,1.00,0.339,3.147,5.616,5.980,0.000,0.000,0.000,2.50,2.50,0,0.602,10,10,15.3,0.000,-133,2,0.000,5.980,1.000,0,24,222244222224222244224444444444444444
10000,1273451,1,90,43,67.14,71,9,0.973,71,67.14,0,19,4,48,0,0,19,4,48,0,0,1.00,0.283,0.000,0.890,0.217,0.000,0.000,0.000,2.80,3.25,0,0.488,14,11,37.8,0.000,-234,1,0.217,0.000,1.000,0,52,444444444444444444444400044444230004442233004442223004442222244442222244444222444
10000,1273452,1,90,59,36.42,36,6,0.998,36,36.42,1,15,1,19,0,1,15,1,19,0,0,1.00,0.412,0.000,3.890,2.311,0.000,0.000,0.000,2.25,2.25,0,0.663,11,11,26.3,0.000,-38,1,2.311,0.000,1.000,0,24,444444444444444444223124222222222222
10000,1273455,6,90,71,23.73,26,6,0.989,32,29.17,0,7,5,20,0,0,7,4,15,0,0,1.00,0.295,0.200,4.223,3.565,0.282,0.282,0.000,4.25,4.25,0,0.821,11,11,38.1,0.000,-98,1,3.565,0.000,1.000,0,34,244444444440400240402220302240033340
10000,1273456,1,90,53,45.25,49,7,0.984,49,45.25,0,18,6,25,0,0,18,6,25,0,0,1.00,0.398,3.646,6.890,7.731,0.000,0.000,0.000,1.95,2.75,0,0.595,11,11,23.4,0.000,-89,1,7.731,0.000,1.000,0,28,4444444442224442222244223224422332442233244443444
10000,1273457,1,90,51,48.77,49,7,0.995,49,48.77,0,23,0,26,0,0,23,0,26,0,0,1.00,0.472,1.624,6.630,6.176,0.000,0.000,0.000,7.25,7.25,0,0.573,11,14,28.2,0.000,-104,1,6.176,0.000,1.000,0,28,4444444444444422244442222444222224422222442222224
10000,1273460,1,90,49,53.21,49,7,1.086,49,53.21,0,16,0,33,0,0,16,0,33,0,0,1.00,0.301,2.238,6.370,12.117,1.252,1.044,0.208,0.00,0.00,0,0.548,8,8,20.7,0.766,784,0,0.000,0.000,1.000,0,28,2222222422222244444224444442444444444444444444444
10000,1273462,1,90,53,45.51,36,6,1.319,36,45.51,0,20,3,13,0,0,20,3,13,0,0,1.00,0.439,0.000,3.694,1.527,0.056,0.000,0.056,1.58,2.00,0,0.593,5,5,12.2,0.813,1587,0,0.000,0.000,1.000,0,24,222222222222444422444422444422333422
10000,1273463,1,90,66,29.72,36,6,0.901,36,29.72,0,12,6,18,0,0,12,6,18,0,0,1.00,0.404,0.000,3.473,3.102,0.000,0.000,0.000,4.50,4.50,0,0.734,14,14,35.4,0.000,-419,1,3.102,0.000,1.000,0,24,444444444444442233422223422223442233
10000,1273465,6,90,79,20.30,25,6,0.864,25,20.30,0,4,3,18,0,0,4,3,18,0,0,1.00,0.197,0.639,6.478,0.001,5.860,0.000,5.860,3.50,3.50,0,0.888,6,6,44.1,0.381,44,0,0.000,0.000,1.000,0,34,444444444444400044300044300024300222
10000,1273471,1,89,52,45.25,49,7,0.984,49,45.25,0,18,6,25,0,0,18,6,25,0,0,1.00,0.398,0.000,6.108,4.072,0.000,0.000,0.000,1.35,3.75,0,0.595,14,14,28.0,0.000,-859,1,4.072,0.000,1.000,0,28,4444444442224442222244223224422332442233244443444
10000,1273472,1,89,62,32.24,30,6,1.040,30,32.24,1,15,0,14,5,1,15,0,14,0,5,1.17,0.465,0.000,1.656,1.673,0.000,0.000,0.000,2.00,2.00,0,0.705,7,7,44.6,0.079,340,0,0.000,0.000,1.000,0,34,222222422222440022440002444402444441
10000,1273473,1,89,52,46.69,48,9,0.973,48,46.69,0,5,0,43,0,0,5,0,43,0,0,1.00,0.107,2.966,6.656,6.285,0.000,0.000,0.000,0.00,0.00,0,0.585,14,14,38.1,0.000,-296,1,6.285,0.000,1.000,0,38,444444444444444444444444444444200044442000000442000000442000000442000000444000000
10000,1273474,1,89,50,50.57,45,7,1.124,45,50.57,0,17,0,28,0,0,17,0,28,0,0,1.00,0.336,2.679,6.100,4.999,1.024,0.982,0.041,0.00,0.00,0,0.562,7,7,51.6,0.047,26,0,0.000,4.999,1.000,0,40,4444444444444444400444422204422220442222244222224
10000,1273475,1,89,52,37.12,35,7,1.108,49,52.63,0,24,3,22,0,0,18,3,14,0,0,1.00,0.485,3.617,5.021,5.177,3.765,3.765,0.000,5.50,5.50,0,0.657,8,8,4.8,0.994,424,0,0.000,0.000,1.000,0,28,0000040022444002223400222244022224422223440023444
10000,1273476,1,89,86,17.11,18,7,0.951,18,17.11,0,3,0,15,0,0,3,0,15,0,0,1.00,0.175,0.000,0.415,0.340,0.000,0.000,0.000,0.00,0.00,0,0.967,11,11,23.2,0.000,-25,1,0.340,0.000,1.000,0,28,0044440444444444400004000000200000020000002000000
10000,1273483,1,89,49,51.57,43,8,1.199,43,51.57,0,3,0,40,0,0,3,0,40,0,0,1.00,0.058,0.000,3.327,0.627,0.018,0.000,0.018,0.25,0.25,0,0.557,7,7,37.8,0.412,275,0,0.000,0.000,1.000,0,38,4444444444444444444444444204444420000444200004440000004400000044
10000,1273484,1,89,57,38.23,41,7,0.932,41,38.23,0,28,0,13,0,0,28,0,13,0,0,1.00,0.732,0.452,6.498,6.657,0.113,0.000,0.113,18.25,18.25,0,0.647,6,6,11.2,0.166,42,0,0.000,0.000,1.000,0,30,2222222222222200224440222444022244400222440022244
10000,1273485,1074,89,82,18.76,21,6,0.987,21,18.76,0,7,4,10,0,0,7,4,10,0,0,1.00,0.373,1.143,6.068,6.022,0.000,0.000,0.000,7.65,10.75,0,0.924,14,14,20.3,0.000,-276,1,6.022,0.000,1.000,0,22,004444000444002244002224000223000333
10000,1273486,1000,89,82,18.47,18,6,0.923,18,18.47,2,8,0,8,0,2,8,0,8,0,0,1.22,0.433,0.000,3.828,0.843,4.280,4.280,0.000,6.75,7.00,0,0.931,14,14,38.1,0.000,-848,1,0.843,0.000,1.000,0,16,000444000144000144000224000222000222
10000,1273488,6,89,70,25.21,24,5,1.096,24,25.21,0,15,2,7,0,0,15,2,7,0,0,1.00,0.595,4.347,5.600,8.145,8.699,7.592,1.108,7.25,12.50,0,0.797,6,11,39.7,0.396,196,0,0.000,1.628,1.000,0,24,4444442234222032222222222
10000,1273489,993,89,54,42.34,38,7,1.114,38,42.34,0,5,0,33,0,0,5,0,33,0,0,1.00,0.118,3.820,5.832,13.240,4.498,0.000,4.498,0.00,0.00,0,0.615,11,11,37.6,0.000,-30,2,0.000,13.240,1.000,0,30,4444444004444400444440044444022444400244440022444
10000,1273490,1,89,45,60.48,64,8,0.916,64,60.48,2,30,0,32,0,2,30,0,32,0,0,1.00,0.496,4.242,7.200,2.022,6.109,5.999,0.109,2.36,3.25,0,0.514,7,7,25.9,0.312,877,0,0.000,0.000,1.000,0,32,4442222244442222444442224444122244441222444442224444222244422222
10000,1273491,1,89,56,39.70,40,7,0.992,40,39.70,0,12,0,28,0,0,12,0,28,0,0,1.00,0.302,2.184,6.272,5.794,0.000,0.000,0.000,3.00,3.00,0,0.635,14,14,37.6,0.000,-251,1,5.794,0.000,1.000,0,38,4444444444444444444444440004444000022222002222222
10000,1273494,1,88,81,18.81,19,6,0.990,19,18.81,0,5,0,14,0,0,5,0,14,0,0,1.00,0.266,0.000,4.229,6.315,0.000,0.000,0.000,0.00,0.00,0,0.922,11,11,38.0,0.000,-94,1,6.315,0.000,1.000,0,24,444400444440440000440000422000222000
10000,1273495,993,88,54,42.38,43,7,0.986,43,42.38,0,23,0,20,0,0,23,0,20,0,0,1.00,0.543,0.000,1.164,1.819,0.000,0.000,0.000,6.01,7.50,0,0.614,14,14,36.0,0.000,-732,1,1.819,0.000,1.000,0,28,4444444444444442222442222244222222422222200002200
10000,1273503,1,88,62,32.05,30,7,1.068,30,32.05,0,11,0,19,0,0,11,0,19,0,0,1.00,0.343,1.961,5.704,5.570,0.001,0.000,0.001,3.16,4.00,0,0.707,11,11,30.5,0.000,-104,2,0.000,5.570,1.000,0,38,4444444444000044000004400000440000044222224222222
10000,1273504,993,88,56,39.32,36,6,1.092,36,39.32,0,15,0,21,0,0,15,0,21,0,0,1.00,0.382,2.972,5.824,10.509,0.000,0.000,0.000,5.50,5.50,0,0.638,13,13,17.0,0.000,-365,2,0.000,10.509,1.000,0,24,444444444444422244222244222244222244
10000,1273505,1,88,61,32.62,31,6,1.052,31,32.62,0,14,0,17,0,0,14,0,17,0,0,1.00,0.429,0.000,4.494,6.480,0.000,0.000,0.000,5.75,5.75,0,0.700,8,8,40.5,0.726,1225,0,0.000,0.000,1.000,0,36,222222442222440022444002444402444444
10000,1273506,1,88,45,59.87,64,8,0.935,64,59.87,0,39,0,25,0,0,39,0,25,0,0,1.00,0.651,0.341,3.909,3.587,0.003,0.000,0.003,7.83,9.75,0,0.517,7,6,9.5,0.373,185,0,0.000,0.000,1.000,0,32,4444444444444444442224442222224422222224222222242222222222222222
10000,1273508,1,88,53,42.68,43,7,0.992,43,42.68,0,15,0,28,0,0,15,0,28,0,0,1.00,0.351,2.003,6.254,5.112,0.000,0.000,0.000,0.00,0.00,0,0.612,11,11,37.8,0.000,-105,1,5.112,0.000,1.000,0,40,4444444444444444444444440004442200422222202222222
10000,1273511,1,88,65,28.66,36,6,0.971,36,28.66,0,2,13,21,0,0,2,13,21,0,0,1.00,0.070,0.224,5.925,4.123,0.000,0.000,0.000,0.25,0.25,0,0.747,11,11,17.6,0.000,-52,1,4.123,0.000,1.000,0,24,444444444444444444333344333334333322
10000,1273513,6,88,66,28.35,29,6,1.012,29,28.35,0,15,2,12,0,0,15,2,12,0,0,1.00,0.529,0.000,3.439,2.948,0.000,0.000,0.000,2.50,2.50,0,0.751,6,6,42.0,0.376,85,0,0.000,0.000,1.000,0,34,224444244444200244200224300222302222
10000,1273514,726,87,31,122.11,100,10,1.221,100,122.11,0,0,0,100,0,0,0,0,100,0,0,1.00,0.000,5.880,7.192,26.080,0.046,0.000,0.046,0.00,0.00,0,0.362,6,6,44.1,0.041,88,0,0.000,0.000,1.000,0,40,4444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444
10000,1273518,6,87,65,27.96,29,6,0.998,29,27.96,0,15,2,12,0,0,15,2,12,0,0,1.00,0.537,-0.000,3.869,3.303,0.000,0.000,0.000,4.32,9.00,0,0.756,14,14,34.4,0.000,-355,1,3.303,0.000,1.000,0,34,222444222244200224202224300244300444
10000,1273519,1,87,52,44.18,48,7,0.920,48,44.18,0,25,0,23,0,0,25,0,23,0,0,1.00,0.566,0.000,2.708,1.990,0.000,0.000,0.000,2.00,2.00,0,0.602,6,6,49.3,0.136,164,0,0.000,0.000,1.000,0,30,4444444444444444222244422220422222242222224422222
10000,1273520,1,87,43,63.15,58,8,1.089,58,63.15,0,14,0,44,0,0,14,0,44,0,0,1.00,0.222,1.791,6.364,3.700,0.473,0.440,0.033,1.25,1.25,0,0.503,7,7,-2.9,0.727,48,0,0.000,0.000,1.000,0,44,4444444444444444444444444444444444440044444200042222220422222224
10000,1273521,1,87,61,32.24,30,6,1.040,30,32.24,1,15,0,14,5,1,15,0,14,0,5,1.17,0.465,0.000,2.570,1.341,0.135,0.135,0.000,0.00,0.00,0,0.705,7,7,44.5,0.091,400,0,0.000,0.000,1.000,0,34,222222422222440022440002444402444441
10000,1273523,1,87,60,31.69,30,6,1.022,36,37.82,1,16,0,19,0,1,16,0,13,0,0,1.00,0.505,0.482,5.451,0.846,2.875,0.000,2.875,1.50,1.50,0,0.711,11,11,35.1,0.000,-64,2,0.000,0.846,1.000,0,22,000000444444444444221224222222222222
10000,1273524,1,87,51,45.25,49,7,0.984,49,45.25,0,18,6,25,0,0,18,6,25,0,0,1.00,0.398,0.000,1.502,0.753,0.000,0.000,0.000,0.00,0.00,0,0.595,14,14,28.9,0.000,-680,1,0.753,0.000,1.000,0,28,4444444442224442222244223224422332442233244443444
10000,1273525,1,87,44,62.16,64,8,0.971,64,62.16,0,0,0,64,0,0,0,0,64,0,0,1.00,0.000,0.000,4.295,0.949,0.413,0.000,0.413,0.00,0.00,0,0.507,8,8,24.8,0.612,490,0,0.000,0.000,1.000,0,32,4444444444444444444444444444444444444444444444444444444444444444
10000,1273526,993,87,71,23.39,26,7,0.936,28,25.27,0,13,2,13,0,0,13,2,11,0,0,1.00,0.556,3.399,5.927,11.659,0.769,0.769,0.000,1.75,1.75,0,0.827,10,10,18.8,0.000,-149,1,11.659,0.000,1.000,0,24,0004444000444000224400022244002222300222230000000
10000,1273527,1,87,45,57.55,49,7,1.174,49,57.55,0,0,0,49,0,0,0,0,49,0,0,1.00,0.000,4.158,5.850,6.354,0.000,0.000,0.000,0.00,0.00,0,0.527,10,10,8.8,0.000,-54,2,0.000,6.354,1.000,0,28,4444444444444444444444444444444444444444444444444
10000,1273528,1,87,66,27.22,32,7,0.851,34,28.92,0,2,0,32,0,0,2,0,30,0,0,1.00,0.073,0.000,1.490,0.883,0.000,0.000,0.000,0.50,0.50,0,0.767,11,11,38.1,0.000,-99,1,0.883,0.000,1.000,0,26,0004400000444400444440044444024444400444440024444
10000,1273529,1,87,47,52.94,64,8,0.945,64,52.94,0,0,16,48,0,0,0,16,48,0,0,1.00,0.000,1.325,7.520,4.300,0.382,0.000,0.382,0.00,0.00,0,0.550,7,7,29.2,0.462,333,0,0.000,0.000,1.000,0,32,4444443344444433444444334444443344444433444444334444443344444433
10000,1273532,1,87,47,52.96,49,7,1.081,49,52.96,0,0,0,49,0,0,0,0,49,0,0,1.00,0.000,0.000,1.486,0.114,0.000,0.000,0.000,0.00,0.00,0,0.550,10,10,7.3,0.000,-179,2,0.000,0.114,1.000,0,28,4444444444444444444444444444444444444444444444444
10000,1273533,6,87,55,39.29,36,7,1.091,38,41.47,0,15,0,23,0,0,14,0,22,0,0,1.00,0.356,2.873,5.713,7.309,0.003,0.000,0.003,5.15,6.75,0,0.638,14,14,28.4,0.000,-973,2,0.000,7.309,1.000,0,34,4444444440244440222440022224002224400222440000044
10000,1273534,1,87,58,34.86,32,8,1.089,32,34.86,0,6,0,26,0,0,6,0,26,0,0,1.00,0.172,2.759,5.568,6.103,6.372,6.266,0.106,1.25,1.25,0,0.677,11,11,25.4,0.000,-144,2,0.000,6.103,1.000,0,26,4444444044444444444444404422400042222000000000000000000000000000
10000,1273535,1000,86,83,16.81,17,6,0.989,17,16.81,0,7,0,10,0,0,7,0,10,0,0,1.00,0.416,1.789,5.478,10.073,1.980,1.980,0.000,0.50,0.50,0,0.975,11,11,33.5,0.000,-35,1,10.073,0.000,1.000,0,20,000044000044000044000244002224002224
10000,1273536,1105,86,62,30.67,35,6,1.040,35,30.67,0,8,11,16,0,0,8,11,16,0,0,1.00,0.261,0.000,5.034,3.312,-0.000,0.000,-0.000,2.15,3.00,0,0.722,14,14,37.1,0.000,-517,2,0.000,3.312,1.000,0,28,322222332422334444334044334444334444
10000,1273537,1,86,60,32.62,31,6,1.052,31,32.62,0,12,0,19,0,0,12,0,19,0,0,1.00,0.368,1.995,5.640,5.156,0.000,0.000,0.000,1.25,1.25,0,0.700,8,8,28.2,0.897,1429,0,0.000,0.000,1.000,0,34,422222442222440022440002444444444444
10000,1273543,1,86,53,41.45,36,6,1.151,36,41.45,0,17,0,19,0,0,17,0,19,0,0,1.00,0.410,5.458,5.512,5.885,6.885,6.246,0.639,6.00,6.00,0,0.621,11,11,32.9,0.000,-90,2,0.000,5.885,1.000,0,24,444444444444444444222224222222222222
10000,1273546,1,86,72,22.81,23,7,0.992,23,22.81,0,13,0,10,0,0,13,0,10,0,0,1.00,0.570,0.846,5.127,3.654,0.449,0.000,0.449,0.50,0.50,0,0.838,11,6,37.1,0.000,-33,1,3.654,0.000,1.000,0,32,4400000440000044000004402000402200042222002222220
10000,1273547,1,86,47,52.29,49,7,1.137,49,52.29,0,11,6,32,0,0,11,6,32,0,0,1.00,0.210,0.000,4.797,1.851,0.000,0.000,0.000,0.50,0.50,0,0.553,7,7,13.1,0.620,317,0,0.000,0.000,1.000,0,28,4444444444444444444444433444223334422223442222244
10000,1273549,1,86,70,23.84,28,7,0.935,28,23.84,0,8,5,15,0,0,8,5,15,0,0,1.00,0.336,0.000,4.303,3.465,0.000,0.000,0.000,7.50,7.50,0,0.819,4,3,6.2,0.394,1684,0,0.000,0.000,1.000,0,42,3300002330002230000024000002440000244444424444442
10000,1273553,1,86,45,56.01,48,8,1.167,48,56.01,0,0,0,48,0,0,0,0,48,0,0,1.00,0.000,0.000,2.295,0.175,0.000,0.000,0.000,0.00,0.00,0,0.534,6,6,1.4,0.204,252,0,0.000,0.000,1.000,0,50,4444444444400444440000444400004444000044444004444444444444444444
10000,1273554,6,86,78,17.15,22,6,0.816,26,20.41,0,2,2,22,0,0,2,2,18,0,0,1.00,0.117,1.434,5.686,6.418,0.000,0.000,0.000,2.50,2.50,0,0.966,11,11,38.2,0.000,-120,1,6.418,0.000,1.000,0,22,044444043444000344000244000244000444
10000,1273555,993,85,53,39.94,42,7,0.998,42,39.94,0,15,4,23,0,0,15,4,23,0,0,1.00,0.376,0.029,6.148,3.458,0.000,0.000,0.000,2.50,2.50,0,0.633,11,11,30.1,0.000,-128,1,3.458,0.000,1.000,0,30,4444444444444400224440222243022224302224430022443
10000,1273556,1,85,49,46.79,49,7,1.006,49,46.79,0,16,5,28,0,0,16,5,28,0,0,1.00,0.342,2.807,6.370,11.021,0.000,0.000,0.000,3.36,4.75,0,0.585,7,7,14.1,0.688,461,0,0.000,0.000,1.000,0,28,4444444442224442222244223224422332444233444444444
10000,1273557,6,85,79,7.64,8,6,0.955,33,31.53,0,13,0,20,0,0,2,0,6,0,0,1.00,0.262,2.321,3.217,8.529,14.425,14.425,0.000,3.76,4.50,0,1.000,10,13,21.4,0.000,-199,1,8.529,0.000,1.000,0,16,000000000000000000000044022440000440
10000,1273562,993,85,59,32.99,33,7,1.000,33,32.99,0,16,0,17,0,0,16,0,17,0,0,1.00,0.485,0.000,0.895,0.748,0.000,0.000,0.000,0.75,0.75,0,0.696,11,11,33.8,0.000,-182,1,0.748,0.000,1.000,0,24,0004444000444400224440022244002224400222240022224
10000,1273563,993,85,72,21.77,23,6,0.947,23,21.77,0,7,0,16,0,0,7,0,16,0,0,1.00,0.321,1.457,5.616,10.027,0.000,0.000,0.000,3.00,3.00,0,0.857,6,6,46.3,0.281,340,0,0.000,0.000,1.000,0,22,004444000444002444002244002244002244
10000,1273567,993,85,78,18.43,19,6,0.970,21,20.37,0,9,0,12,0,0,9,0,10,0,0,1.00,0.488,0.000,2.236,4.324,0.000,0.000,0.000,0.00,0.00,0,0.932,10,10,13.3,0.000,-158,1,4.324,0.000,1.000,0,20,000004000444002244002244002224000224
10000,1273570,993,85,64,27.16,29,7,0.970,30,28.13,0,13,2,15,0,0,13,2,14,0,0,1.00,0.479,0.000,2.889,3.145,0.000,0.000,0.000,12.75,12.75,0,0.767,14,14,33.0,0.000,-507,1,3.145,0.000,1.000,0,24,0000334000044400024440022444002224400222440022220
10000,1273571,1,85,54,37.34,26,7,1.067,38,50.14,9,24,0,5,5,9,13,0,4,0,3,2.69,0.348,0.807,4.455,2.187,1.129,0.338,0.791,0.50,0.50,0,0.655,8,8,19.4,0.907,1352,0,0.000,0.000,1.000,0,26,0000000000222222222204440022040000211000011111011
10000,1273573,1,85,44,58.33,63,8,0.926,64,59.25,0,28,0,36,0,0,28,0,35,0,0,1.00,0.480,0.000,0.769,0.267,-0.000,0.000,-0.000,0.25,0.25,0,0.524,8,8,19.9,0.746,338,0,0.000,0.000,1.000,0,32,4444444044444444444444444442222444222222442222224422222244222222
10000,1273575,1074,85,75,19.56,20,6,0.978,21,20.54,0,9,0,12,0,0,8,0,12,0,0,1.00,0.409,1.305,5.301,7.545,0.000,0.000,0.000,2.50,2.50,0,0.904,11,11,29.8,0.000,-86,1,7.545,0.000,1.000,0,26,444444004444002244002220000022000002
10000,1273576,1,85,45,48.12,42,9,1.002,81,87.21,6,9,0,66,0,6,6,0,30,0,1,2.03,0.125,3.252,5.055,3.740,4.329,4.325,0.004,0.25,0.25,0,0.577,8,8,24.2,0.759,450,0,0.000,0.000,1.000,0,25,000000000000000000000000000000011442000011442000011442444444442444444442444444442
10000,1273577,971,84,37,79.93,70,12,1.142,70,79.93,0,0,0,70,0,0,0,0,70,0,0,1.00,0.000,2.629,6.364,3.876,12.330,0.000,12.330,0.00,0.00,0,0.447,11,11,38.0,0.000,-102,2,0.000,3.876,1.000,0,52,444444444444444444444444444444444444444000044444400000004444000000000444000000000444000000000444000000000444000000000444000000000444000000000444
10000,1273579,1,84,52,41.42,48,7,0.920,48,41.42,0,22,6,20,0,0,22,6,20,0,0,1.00,0.531,0.989,6.656,10.127,0.000,0.000,0.000,10.00,10.00,0,0.622,14,14,36.7,0.000,-1121,1,10.127,0.000,1.000,0,32,4444444444444444222334022223422222342222234222223
10000,1273580,993,84,84,9.41,13,6,0.941,21,14.11,0,6,12,3,0,0,6,6,1,0,0,1.00,0.638,0.000,3.611,2.515,0.000,0.000,0.000,1.25,1.50,0,1.000,14,14,30.9,0.000,-557,1,2.515,0.000,1.000,0,18,000000000330002230002230002240000033
10000,1273583,1,84,48,47.04,46,7,1.023,46,47.04,0,12,0,34,0,0,12,0,34,0,0,1.00,0.255,0.000,5.893,0.329,2.188,2.188,-0.000,0.00,0.00,0,0.583,7,7,39.5,0.264,294,0,0.000,0.000,1.000,0,30,2222222442222044444204444440444444444444444444444
10000,1273584,1,84,55,36.20,34,6,1.065,36,38.33,0,0,0,36,0,0,0,0,34,0,0,1.00,0.000,0.000,5.094,0.000,0.727,0.000,0.727,0.00,0.00,0,0.665,11,11,36.5,0.000,-67,2,0.000,0.000,1.000,0,24,444440444440444444444444444444444444
10000,1273585,1,84,39,71.20,73,9,0.975,81,79.00,0,53,0,28,0,0,52,0,21,0,0,1.00,0.730,3.604,6.929,5.508,0.000,0.000,0.000,0.50,0.50,0,0.474,14,14,35.7,0.000,-275,1,5.508,0.000,1.000,0,36,000000004244444444222224444222222244222222244222222224222222224222222224222222224
10000,1273587,1,84,49,43.67,28,6,0.992,35,50.61,16,5,0,14,4,16,0,0,12,0,0,6.04,0.000,1.827,4.205,5.222,3.111,3.111,0.000,0.00,0.00,0,0.605,10,10,17.2,0.000,-43,1,5.222,0.000,1.000,0,13,444444444444110100111111011111000011
10000,1273590,5,84,47,49.30,48,7,1.027,49,50.32,0,26,0,23,0,0,25,0,23,0,0,1.00,0.507,0.908,6.007,3.959,0.401,0.000,0.401,3.40,4.75,1,0.570,14,14,37.9,0.000,-202,2,0.000,3.959,1.000,0,30,2224444222444422224442222444222244422224442220444
10000,1273591,993,84,63,27.79,31,7,0.896,37,33.16,0,4,0,33,0,0,4,0,27,0,0,1.00,0.144,2.543,5.908,10.054,0.000,0.000,0.000,3.00,3.00,0,0.759,10,13,17.9,0.000,-181,1,10.054,0.000,1.000,0,32,4000444444444000444400044440002444400024440002244
