step,month,steps_sea,steps_fed,steps_seasonal,steps_never,torpid_sea,torpid_fed,torpid_seasonal,torpid_never,births_sea,births_fed,births_seasonal,births_never,deaths_sea,deaths_fed,deaths_seasonal,deaths_never,young_sea,young_fed,young_seasonal,young_never,grown_sea,grown_fed,grown_seasonal,grown_never,winter,winter_torpid,winter_grown,winter_grown_torpid,winter_temp,entered,fat_in,resolved,lived,moved,fed_end
55591,3,369350,281693,149466,245,7098,40575,89349,0,2911,2580,685,20,2830,2611,971,27,1492,1391,475,25,274,166,124,1,84498,83695,41383,41282,-13.80,8,106.5,7,7,4.18,6
55691,4,366775,291134,122270,231,7283,46347,88757,0,2956,3167,423,9,2819,2766,609,15,1518,1442,252,10,266,212,140,0,69182,68089,46989,46443,-11.19,2,96.5,22,20,1.88,17
55791,5,405196,397523,124686,160,7350,67750,79271,0,3521,5089,459,7,3069,3342,392,9,1701,2030,116,7,253,171,129,1,5049,4283,4171,3600,-5.41,1,654.7,59,48,1.27,48
55891,6,414828,512511,133521,231,7332,61698,48537,18,3438,6741,816,9,3382,6447,785,16,1842,4377,279,13,233,173,242,2,202,80,17,16,9.96,0,0.0,5,4,2.56,4
55991,7,410980,473164,131824,287,6855,18282,25190,82,3564,6290,925,6,3388,7999,1141,8,1889,5460,511,5,266,216,235,1,10506,7876,2032,1652,1.97,16,218.0,0,0,0.00,0
56091,8,394193,331572,119391,80,7056,22736,21928,17,3045,3956,939,0,3270,5156,1068,6,1829,3216,539,2,262,202,144,2,21800,20492,8077,7870,-5.78,33,170.9,0,0,0.00,0
56191,9,383246,203968,97972,0,7155,42375,23757,0,2949,1865,684,0,2755,2736,1037,0,1446,1654,504,0,280,126,99,0,21209,20602,12395,12361,-9.73,2,236.0,3,1,1.50,1
56291,10,365678,187386,72694,12,6421,41110,25181,0,2765,1522,382,1,2956,1400,520,3,1601,703,228,1,260,100,73,0,14291,13754,10270,10060,-7.43,0,0.0,30,28,1.29,27
56391,11,378547,224900,77105,82,5875,38551,29706,36,3078,1828,358,1,2359,1460,305,3,1209,731,121,1,250,113,49,1,2360,1972,1500,1251,-4.75,0,0.0,19,16,3.83,14
56491,0,426699,278924,85200,134,5210,29209,30484,23,3808,2593,432,0,3518,2052,311,3,1983,1116,107,1,318,154,63,1,447,366,300,290,-6.09,0,0.0,1,0,0.00,0
56591,1,432801,344200,106745,103,4954,15168,45361,16,4037,3313,578,0,3606,2971,449,2,1946,1655,227,0,294,223,77,1,34325,32309,8053,7479,-5.21,58,127.1,1,0,0.00,0
56691,2,441329,383535,117904,122,5356,44720,55079,5,4226,3609,529,1,4137,3386,570,2,2575,1789,262,1,245,229,83,1,53080,50399,20182,19799,-10.77,44,134.6,1,0,0.00,0
56791,3,458321,385729,107855,219,5736,77000,61513,0,4545,3570,335,1,4373,3564,580,6,2698,1933,238,2,242,229,95,2,56388,55689,29144,29025,-12.18,6,84.1,7,6,1.88,6
56891,4,432190,431829,91322,17,5946,90523,63219,0,4135,4171,205,1,4012,3630,326,3,2485,1979,101,1,237,219,79,1,40476,39720,31454,31196,-13.02,1,302.4,20,19,2.67,16
56991,5,500594,486143,96029,11,6122,97226,58198,0,5211,5154,288,1,4088,4641,228,0,2538,2804,53,0,252,252,84,0,1306,1047,975,806,-2.62,0,0.0,77,59,1.84,57
57091,6,493193,505157,109896,40,5649,46495,33392,0,4779,6009,641,1,5625,6448,549,2,3637,4140,187,1,253,409,203,0,659,268,200,160,9.15,0,0.0,2,2,9.25,2
57191,7,444668,426074,120321,91,5567,14759,24195,8,4339,5340,993,1,4284,6697,1023,1,2547,4256,486,1,313,320,179,0,10778,8883,5088,4278,-0.18,45,183.0,0,0,0.00,0
57291,8,441962,268143,119189,185,5694,17067,20378,92,4720,2945,1091,5,4712,4715,1096,5,3102,3031,612,4,283,224,126,1,18782,18097,9488,9254,-7.73,28,201.1,0,0,0.00,0
57391,9,433136,139769,112139,130,6035,28351,21281,103,4136,1179,877,2,4115,1874,1141,6,2650,1065,643,4,261,151,93,0,19920,19465,11715,11578,-9.92,2,270.6,4,4,0.44,3
57491,10,421677,140314,95273,181,5990,30794,23268,84,3771,1217,751,1,3619,1042,834,6,2103,534,441,3,268,80,79,0,14481,14131,10494,10373,-8.97,0,0.0,16,16,1.08,15
57591,11,442134,197036,95803,88,6169,33969,31986,36,4231,1913,611,3,3569,1245,548,9,2062,706,275,5,271,75,46,1,2690,2531,2064,1997,-7.32,0,0.0,50,39,1.89,38
57691,0,454079,277392,107931,320,5213,26049,40145,17,4143,3106,632,6,4497,2431,479,25,2757,1475,189,20,274,141,86,0,127,100,127,100,-5.61,0,0.0,7,4,0.00,4
57791,1,411028,345124,128939,139,4670,11841,61801,8,3691,3588,653,0,3723,3197,588,6,2072,1884,234,4,291,147,76,0,53165,46184,9286,8556,-3.14,71,107.8,0,0,0.00,0
57891,2,420527,359631,132777,160,5286,24287,78148,0,3726,3238,538,0,3372,3479,544,6,1912,1898,248,0,285,173,74,5,78217,76569,21421,20786,-12.02,31,146.4,1,0,0.00,0
57991,3,428188,311756,135690,6,5489,40473,82789,0,3496,2719,617,0,3316,3398,624,1,1795,1700,293,0,223,229,95,1,79737,78991,34920,34803,-13.87,3,88.6,10,7,3.07,6
58091,4,445472,300526,121029,19,5797,50393,84133,0,4025,2944,397,0,3627,2754,735,1,2072,1400,330,0,250,229,125,0,65813,64737,41297,40908,-11.56,2,311.4,16,14,1.00,14
58191,5,447460,376753,116800,0,5998,64880,76990,0,3880,4153,430,0,3887,3091,373,0,2264,1739,117,0,248,194,120,0,5510,4952,3628,3508,-7.32,0,0.0,71,51,2.53,49
58291,6,464066,484358,129552,40,6051,38664,44152,0,4016,5592,818,3,3246,5145,749,2,1887,3274,279,2,262,205,230,0,1060,569,33,33,7.38,0,0.0,8,7,5.61,6
58391,7,538682,441484,142509,62,6847,15691,27871,0,4840,5010,1175,10,4298,6350,1095,14,2581,3917,510,12,315,247,211,0,7090,5821,4295,3667,-0.00,43,148.8,0,0,0.00,0
58491,8,542498,293036,147467,70,7494,19735,22392,0,5044,3089,1205,6,5378,4411,1370,9,3311,2612,713,8,342,248,129,0,21256,19522,9319,9117,-5.73,38,202.2,0,0,0.00,0
58591,9,452268,187363,119536,133,8566,34516,25310,20,4187,1748,856,7,4624,2443,1221,6,2821,1398,633,6,380,147,99,0,24441,23470,11775,11546,-8.85,3,305.9,5,5,1.90,4
58691,10,432358,195374,96365,236,8067,42125,26365,18,4202,1874,615,9,4408,1576,869,13,2776,990,439,9,367,88,74,1,10952,9741,8891,8588,-6.44,0,0.0,25,23,1.11,21
58791,11,392385,239194,85027,153,6916,41436,29030,45,3604,2249,488,1,3505,1961,432,5,2102,1240,172,5,320,129,64,0,1548,1183,1190,998,-1.30,0,0.0,54,47,1.68,43
58891,0,400875,273438,94309,240,6788,28348,35048,41,3648,2539,507,2,3362,2264,429,13,1949,1308,159,6,254,160,75,5,257,193,237,182,0.64,0,0.0,1,0,0.00,0
58991,1,424771,302135,108803,184,6533,9778,50307,21,4134,3237,491,3,3717,3390,414,12,2269,1943,168,7,262,264,69,3,37315,35095,12212,11614,-5.86,89,96.9,0,0,0.00,0
59091,2,463905,293581,111709,29,6615,16234,58962,0,5075,3077,495,0,4708,2900,622,4,3067,1733,287,0,268,195,89,1,57841,56022,23398,23048,-11.11,37,128.1,1,0,0.00,0
59191,3,465804,286471,103432,7,6239,23214,61231,0,4809,2899,403,1,4697,3504,512,1,3031,2005,233,1,243,184,71,0,57420,56848,33719,33554,-13.49,9,80.6,4,3,2.92,3
59291,4,462753,253290,83861,13,6366,39152,59858,0,4330,2392,269,1,4435,2303,521,2,2764,1213,245,1,215,157,93,1,45644,45156,35812,35610,-13.48,0,0.0,20,19,3.45,17
59391,5,445914,325666,78336,15,6484,50094,49806,0,3838,3530,261,1,3818,2515,316,4,2200,1491,96,3,250,143,116,1,3349,3243,2611,2550,-9.29,1,602.5,97,74,2.39,72
59491,6,444498,397017,80606,10,5744,30588,25559,0,3812,5015,478,2,3653,5006,446,2,2172,3165,136,2,286,252,169,0,183,150,173,140,2.59,1,155.1,14,11,2.25,11
59591,7,464124,386447,91602,0,6313,14715,21946,0,3967,4993,767,0,3475,5280,692,0,1941,3493,342,0,275,202,114,0,5705,4944,1784,1534,0.14,13,316.0,0,0,0.00,0
59691,8,535306,302066,102312,9,7274,18979,18263,0,5564,3763,1010,1,4407,5066,991,2,2657,3397,599,0,342,189,106,0,18141,16992,6988,6580,-5.65,31,128.5,0,0,0.00,0
59791,9,544026,204931,95587,337,7772,31909,19939,203,5548,2305,953,19,6316,3078,1105,14,4144,2051,660,14,327,129,68,0,18543,17810,8672,8616,-8.40,1,105.4,13,13,0.02,13
59891,10,461610,201949,90882,507,7144,32378,22331,379,4115,1933,802,2,4522,1673,726,3,2703,934,456,1,316,103,35,0,9132,8425,6607,6504,-6.39,0,0.0,12,10,0.47,10
59991,11,437745,221483,94319,537,7032,33453,27098,163,4102,1878,681,10,3979,1980,630,10,2385,1092,322,7,334,127,50,0,926,626,477,308,1.49,0,0.0,20,18,1.53,18
60091,0,455197,244848,109922,262,6345,21656,34547,0,4567,2439,691,8,4385,2325,533,15,2688,1301,232,11,321,172,54,2,104,100,100,100,-4.87,0,0.0,1,0,0.00,0
60191,1,443786,262631,123373,403,5628,19655,71408,51,4036,2490,486,5,4081,2223,381,10,2331,1209,145,6,288,172,60,2,58292,52896,10286,9388,-3.35,67,109.7,1,0,0.00,0
60291,2,410937,298069,132182,327,5980,45928,82351,58,3840,2731,476,1,3975,2481,534,11,2236,1308,212,1,253,176,69,8,81288,78792,23042,22607,-10.24,21,113.0,0,0,0.00,0
60391,3,389926,306516,119523,11,5996,65562,86363,0,3509,3033,365,0,3485,3127,593,2,2002,1696,258,0,239,184,81,1,81960,81343,40928,40872,-12.47,4,153.0,5,3,2.33,2
60491,4,384584,346336,112262,26,6631,99856,88236,0,3456,3497,308,2,3245,2801,341,2,1825,1521,115,1,239,195,92,1,65057,64724,48369,48205,-13.05,0,0.0,12,11,2.41,11
60591,5,432363,449327,124852,37,6454,112259,76488,0,4162,4789,585,1,3214,3634,402,3,1830,2133,127,2,214,177,147,1,1525,1470,1288,1247,-9.02,0,0.0,71,53,1.44,53
60691,6,501514,566128,150816,0,6823,53946,44897,0,5211,6593,1022,0,4564,6117,875,0,2827,3822,345,0,242,255,247,0,192,107,112,85,5.13,1,361.4,3,2,7.12,2
60791,7,546236,508875,157998,4,7594,35878,43262,2,5144,5799,1122,1,5066,7164,1229,0,3133,4477,607,0,277,308,196,0,13492,12109,3282,2971,-0.50,23,279.4,0,0,0.00,0
60891,8,519427,339010,139915,102,8215,52476,35461,69,4225,3425,979,4,4568,4924,1268,1,2465,3054,657,1,264,288,163,0,34922,33815,14073,13661,-6.40,52,198.5,0,0,0.00,0
60991,9,444720,231475,115795,386,9328,69250,35109,113,2950,1830,719,27,3643,2794,1069,29,1904,1621,536,29,319,189,117,0,28657,28114,17003,16880,-9.22,0,0.0,5,4,0.00,4
61091,10,361526,219208,88712,315,9365,78929,35353,100,2387,1432,431,15,2942,1266,595,19,1411,684,270,17,326,98,76,0,16891,16344,12841,12669,-9.33,0,0.0,45,39,0.46,38
61191,11,326528,260711,82502,122,9363,62721,34281,13,2676,1751,383,5,2470,1256,380,8,1240,688,157,8,347,154,76,0,671,537,666,537,-5.30,0,0.0,25,23,0.96,23
61291,0,356033,328402,87814,125,8163,22739,28076,27,3382,2481,415,0,2999,1713,381,2,1813,876,130,1,309,219,89,1,267,232,242,232,-6.22,0,0.0,2,1,16.25,0
61391,1,415471,373520,97436,83,6376,8268,44035,21,4358,3448,446,8,3513,3571,345,11,2125,2074,147,8,275,374,97,2,34219,31711,9076,8159,-5.21,73,110.4,0,0,0.00,0
61491,2,460268,345622,105330,74,5966,15400,49905,0,4471,3203,489,1,4163,3884,423,4,2469,2098,163,1,225,485,75,3,48549,46511,16680,15967,-10.66,26,136.9,0,0,0.00,0
61591,3,493498,272902,104394,24,5981,25777,54666,0,4779,2640,386,0,3904,3363,612,0,2271,1730,288,0,230,360,84,0,51926,51139,25802,25631,-13.68,5,152.5,10,7,4.32,7
61691,4,560260,246693,82914,22,5583,35744,55200,0,5396,2326,196,0,5127,2505,387,0,2969,1362,168,0,240,137,78,0,43122,41902,30760,30278,-13.00,4,275.9,12,11,1.45,11
61791,5,530492,271315,79760,55,6011,37381,45470,23,5494,2850,263,4,5212,2389,257,4,3093,1363,76,4,295,139,108,0,4202,3261,2295,2156,-2.57,0,0.0,72,58,2.23,58
61891,6,621965,362229,86088,111,6412,21790,29351,100,7519,5015,553,5,6788,4116,494,5,4560,2664,203,5,331,192,167,0,1083,1036,175,135,-13.48,0,0.0,10,10,2.30,10
61991,7,558211,431286,92472,259,6304,16856,24132,105,5747,6524,692,16,6606,6510,723,14,4317,4547,364,14,284,184,128,0,10008,9411,6693,6431,-3.45,56,177.5,0,0,0.00,0
62091,8,444550,322546,87395,382,6789,25505,16146,157,3741,4295,820,12,4641,5895,946,16,2631,4169,525,15,252,143,88,0,15825,15095,10050,9875,-7.74,26,182.6,0,0,0.00,0
62191,9,369091,220087,86494,494,6818,46531,17362,306,2935,2122,765,2,3410,2942,787,6,1915,1819,447,5,326,104,55,0,15352,14851,10695,10579,-10.54,1,629.0,9,9,0.92,9
62291,10,313722,239331,78181,1198,6486,51099,19356,651,2515,2283,566,0,2683,1887,695,2,1476,1093,374,0,269,99,43,1,12017,11557,10140,10089,-10.83,0,0.0,14,14,2.27,12
62391,11,323731,298041,77036,1612,7055,51907,24817,431,3103,3104,515,3,2499,2425,422,10,1495,1432,203,0,236,140,40,3,1134,969,1003,897,-13.53,0,0.0,60,49,0.63,48
62491,0,400048,365932,90552,559,7407,29219,28931,29,4334,4040,536,0,3332,3557,400,13,2070,2195,174,0,262,186,54,6,606,543,606,543,-11.65,0,0.0,0,0,0.00,0
62591,1,487815,365538,109764,255,6939,21992,57618,0,5057,3785,588,1,4476,4494,458,6,2977,2619,219,2,229,243,59,3,42366,39652,7870,7293,-5.13,53,147.8,2,1,29.50,0
62691,2,468312,322276,122135,137,6593,34172,70073,0,4324,3147,697,0,4720,3388,586,2,2771,1959,312,0,218,190,63,2,66920,64257,19193,18589,-10.18,36,123.3,2,0,0.00,0
62791,3,424892,285582,119376,141,6583,52637,76486,0,3428,2658,601,1,3704,2959,938,3,2023,1543,563,1,265,203,74,2,69506,69152,30893,30784,-12.71,6,76.8,10,9,1.58,9
62891,4,402702,309490,107977,19,6313,81336,81611,0,3169,3155,377,3,2876,2583,393,2,1415,1415,158,2,298,176,80,0,52001,51563,34677,34506,-13.34,1,359.0,22,17,1.49,15
62991,5,417706,408783,123886,131,5624,76501,71693,0,3441,5073,595,12,3205,3880,451,12,1751,2457,130,12,254,200,170,0,5541,3089,1455,1381,5.52,2,75.4,60,47,2.49,45
63091,6,448279,517840,149020,4,6278,40932,50213,0,3991,6702,1235,0,3695,6461,895,1,2109,4294,396,1,268,236,200,0,4707,4026,226,205,-2.83,1,79.6,2,1,6.50,1
63191,7,421248,450689,173836,0,6938,22385,51894,0,3098,5456,1418,0,3377,6912,1334,0,1907,4432,740,0,277,233,175,0,18147,16942,4943,4602,-5.51,32,161.2,0,0,0.00,0
63291,8,396963,284381,168738,48,7113,19429,40772,48,2481,3323,1355,0,2368,4931,1593,0,1108,3016,939,0,278,211,131,0,40366,39430,17047,16603,-8.92,54,173.2,0,0,0.00,0
63391,9,431436,154697,148262,6,6798,22708,42645,6,3062,1477,1080,0,2480,2557,1316,1,1132,1559,705,0,306,111,100,1,39984,39533,23196,23051,-11.62,1,256.5,10,9,0.78,9
63491,10,430276,148657,128881,0,6534,31421,46453,0,3122,1359,861,0,3288,958,1013,0,1573,493,545,0,379,76,60,0,22534,22207,18541,18465,-12.68,0,0.0,32,31,0.68,31
63591,11,424936,196597,127019,171,6451,38945,50814,0,3423,1923,806,2,3085,1555,724,2,1483,886,369,2,376,117,72,0,7635,7359,6909,6738,-11.52,0,0.0,42,38,0.55,37
63691,0,493240,242982,139466,549,5813,20707,47596,20,4413,2541,826,0,3294,2079,820,5,1656,1161,386,0,312,101,139,1,2492,2310,1918,1805,-5.39,0,0.0,5,2,3.88,1
63791,1,548606,298645,141429,175,5732,28445,66701,1,5187,2993,669,0,5565,2502,623,4,3388,1497,230,1,266,135,140,2,52454,48349,10147,9154,-5.06,68,132.8,3,1,0.00,1
63891,2,493105,333134,148619,33,5662,41222,71894,0,4595,3268,678,0,4617,3144,709,2,2599,1848,273,0,293,177,130,2,71633,68048,21476,21062,-9.84,31,130.0,0,0,0.00,0
63991,3,488974,345579,129552,67,5827,63585,74554,0,4606,3225,525,1,4293,3324,998,2,2459,1883,485,1,291,216,125,1,70353,69983,34069,34017,-14.14,3,179.0,9,7,1.86,7
64091,4,509372,386218,96607,7,6693,91522,76502,0,5343,3842,239,0,5078,2998,372,1,3158,1789,106,1,303,218,114,0,57722,57217,39759,39468,-13.70,1,89.4,13,11,3.00,9
64191,5,554449,476549,103407,78,7063,81351,61782,0,6147,5897,474,7,5325,5294,380,5,3379,3446,123,5,297,302,146,0,2952,2579,2159,1933,-6.07,1,106.7,73,54,2.02,53
64291,6,628807,538748,117314,385,6870,47331,41441,4,7594,7361,794,3,6794,7473,774,7,4523,5068,310,5,306,297,238,0,702,263,123,123,10.77,0,0.0,7,4,3.25,4
64391,7,609782,472544,119561,370,6145,26848,27145,130,6790,5884,877,0,7756,6928,983,3,5167,4636,462,1,292,260,145,0,7286,5894,1936,1691,0.90,15,238.1,0,0,0.00,0
64491,8,467171,291516,98180,395,6731,23431,23147,143,3913,3546,695,2,4777,5719,954,4,2800,3734,445,0,330,269,130,0,23801,22214,8971,8270,-4.80,48,209.3,0,0,0.00,0
64591,9,397078,163543,92039,374,7812,30044,27183,264,2997,1715,538,0,3366,2437,669,3,1849,1512,326,1,302,107,63,0,26321,25655,12616,12320,-8.00,6,118.8,10,9,0.92,7
64691,10,370673,161342,78128,787,7812,45101,28421,347,3017,1576,433,9,3044,1203,540,6,1704,725,219,2,329,87,69,2,12058,11194,7100,6916,-6.80,0,0.0,41,34,0.95,33
64791,11,357923,234191,78994,1374,6976,57677,28453,388,3073,2456,410,11,3056,1450,370,19,1759,803,148,10,295,95,63,2,883,641,832,638,-2.71,0,0.0,18,17,0.96,16
64891,0,365013,352732,89147,1123,7475,38629,32921,187,3230,4204,500,4,2841,3311,363,11,1584,2100,135,5,226,163,71,1,403,357,403,357,-3.00,0,0.0,0,0,0.00,0
64991,1,410259,385517,101506,819,7367,27930,48517,5,4104,3912,525,8,3634,3903,531,12,2285,2326,251,2,282,155,86,3,39921,37311,9117,8645,-4.90,66,120.8,2,1,10.50,0
65091,2,432834,372903,103189,133,7594,19804,50387,0,4215,3573,411,0,3909,4215,485,12,2354,2415,213,5,228,173,64,2,49444,48269,17139,16948,-11.76,14,121.9,0,0,0.00,0
65191,3,459941,288780,94410,96,7656,27915,53518,0,4828,3141,317,0,4304,4024,556,3,2606,2258,248,0,268,274,75,1,51629,51052,27564,27525,-15.95,2,125.4,3,3,5.42,2
65291,4,509854,274735,83024,144,8034,60639,55086,0,5373,3198,161,1,4742,2754,297,6,2990,1632,88,2,251,180,81,1,47881,47297,34420,34243,-13.47,0,0.0,7,6,2.00,6
65391,5,536668,381012,80513,17,8597,61631,45894,0,5336,5306,286,0,5096,4146,299,2,3167,2814,78,0,224,144,104,0,2981,2674,2190,2024,-6.66,0,0.0,72,50,1.70,49
65491,6,548311,507566,91608,25,9278,47132,36862,0,5507,7279,451,0,4978,6229,430,2,2866,4216,153,1,276,160,153,1,649,580,90,90,-3.44,0,0.0,0,0,0.00,0
65591,7,576154,489677,110623,26,10046,31331,32495,0,6190,6695,873,0,5695,8337,692,4,3527,5874,262,2,310,151,144,1,11908,10890,5379,5058,-2.91,43,227.0,0,0,0.00,0
65691,8,569604,326731,135824,9,10172,40522,33397,3,5380,3963,1275,0,5917,5659,1236,3,3753,3771,687,1,282,137,118,0,34399,32333,11268,11027,-6.19,31,193.3,0,0,0.00,0
65791,9,486157,218897,131528,161,10623,59253,38616,97,3836,2123,1009,2,4400,2581,1127,11,2331,1577,612,4,311,122,80,2,33252,31883,14930,14837,-9.30,0,0.0,5,5,1.95,4
65891,10,403821,244561,117783,245,11189,82908,43817,150,3067,2213,791,3,3464,1701,1014,12,1727,998,582,4,306,110,49,0,20931,20325,13662,13588,-9.98,0,0.0,17,17,1.03,16
65991,11,356859,341507,115991,264,10239,85020,43586,55,2985,3429,789,6,3150,2544,646,17,1706,1541,309,11,291,173,82,0,2295,2171,1281,1256,-6.64,0,0.0,52,44,0.92,43
66091,0,356820,411662,136580,313,9586,42994,51344,10,3200,4442,901,10,2956,4124,726,20,1732,2569,316,10,265,243,113,2,453,351,417,327,-2.67,0,0.0,0,0,0.00,0
66191,1,363270,398057,148712,313,9711,37253,79995,16,3248,4356,665,17,3049,4796,678,35,1812,2914,262,27,242,349,120,1,60901,56784,8319,7672,-6.24,68,120.5,0,0,0.00,0
66291,2,359014,323709,148693,98,9748,29897,91008,0,2640,3480,691,4,2953,4451,755,8,1608,2617,320,5,218,276,115,1,89437,87170,19570,19079,-10.41,25,138.7,0,0,0.00,0
66391,3,320865,276667,131582,26,8735,48624,100119,0,2454,3061,474,1,2560,3373,805,4,1277,1920,427,1,256,194,91,1,95239,94617,40596,40536,-14.55,3,135.0,4,4,1.69,4
66491,4,309096,301700,122440,98,8529,91930,103976,0,2553,3555,321,2,2467,2650,269,8,1423,1644,70,4,256,116,91,0,78325,77097,49422,48895,-13.15,1,91.6,15,12,1.96,12
66591,5,317410,400179,139361,129,8656,69642,84642,0,2485,5704,657,1,2228,4658,476,16,1242,3217,118,4,231,144,221,1,8093,6860,6322,5418,-5.27,0,0.0,70,46,1.97,45
66691,6,394441,544233,157472,53,7971,61385,65786,0,3974,7911,1018,1,2452,6315,834,7,1505,4321,354,2,229,191,217,1,189,126,128,116,-0.16,2,69.3,7,5,0.05,5
66791,7,599998,591426,166673,73,7529,36180,30452,0,7991,8248,1320,0,5333,8887,1442,6,3771,6141,708,2,264,143,228,1,4329,3652,1718,1610,-0.86,15,310.6,0,0,0.00,0
66891,8,685621,383505,141351,12,6336,21027,15239,6,8903,5624,1332,0,9680,9358,1804,1,6930,6557,1016,0,348,230,187,0,15045,14019,6917,6720,-4.70,35,114.1,0,0,0.00,0
66991,9,603047,209351,97110,225,6587,34204,16812,111,7177,2461,792,6,7170,2796,1202,8,4819,1860,656,4,293,108,115,0,14740,14222,8106,8052,-9.24,0,0.0,5,4,1.00,3
67091,10,565728,232885,62786,359,5996,64578,19367,237,6053,2295,370,0,6431,1948,687,9,4196,1259,329,3,275,62,73,0,9697,8786,6255,6231,-6.80,0,0.0,20,15,0.95,14
67191,11,494767,279587,57312,10,5866,45732,18271,0,4241,2986,314,0,4938,2799,337,1,2884,1795,145,0,298,111,33,0,1765,765,364,221,11.89,0,0.0,25,20,1.43,20
67291,0,444091,294465,65172,43,6171,29857,24651,0,4373,3283,351,3,4270,3429,344,6,2446,2165,159,3,352,198,49,3,126,25,0,0,12.74,0,0.0,1,0,0.00,0
67391,1,398436,269628,77981,74,5712,35195,35023,0,3738,3039,545,1,4528,3347,374,10,2765,2063,185,5,285,291,68,0,23500,20231,6821,6130,-3.17,51,151.4,1,0,0.00,0
67491,2,298225,246119,94651,186,5977,21140,41145,0,2268,2883,771,9,2807,3200,915,19,1631,1898,623,13,219,190,56,1,38970,37404,15705,15260,-9.29,39,138.0,1,0,0.00,0
67591,3,257412,224828,68425,227,6300,31128,39600,0,1701,2557,297,10,1969,2954,568,26,1059,1827,321,23,181,116,64,0,37046,36920,22633,22612,-14.22,2,196.1,9,8,5.16,8
67691,4,249238,223638,57358,127,6203,52753,39895,0,1792,2525,140,11,1505,2157,163,22,783,1314,53,20,174,103,40,0,29165,28699,22732,22440,-11.30,1,561.9,11,11,3.98,9
67791,5,298985,290582,61180,84,6801,41570,31629,0,2695,3824,267,2,1832,2955,214,8,986,1908,69,6,189,137,76,0,1996,1527,1843,1496,-2.59,1,203.0,64,50,3.31,50
67891,6,394366,363096,75922,38,7491,43002,28119,0,3950,5066,547,1,2894,4289,364,7,1712,2860,167,2,221,139,92,2,999,568,371,308,5.33,0,0.0,6,5,1.70,5
67991,7,428193,371769,93220,121,8310,26443,24437,0,4435,5053,784,1,4609,5834,779,6,3046,3973,429,3,213,148,102,0,6457,5598,2820,2559,-2.08,19,173.2,0,0,0.00,0
68091,8,415146,269475,101301,317,8241,30747,27372,167,3815,3281,908,5,3600,5108,943,18,2110,3475,585,8,207,117,62,4,27111,26072,7310,7040,-5.89,26,148.9,0,0,0.00,0
68191,9,457956,167207,93010,170,8819,46039,28606,106,4382,1610,817,2,3080,1880,920,7,1644,1171,582,4,262,66,45,0,24724,23947,11245,11147,-9.53,3,392.7,4,3,0.00,3
68291,10,570655,187763,88840,79,8321,64738,31483,73,5303,1928,645,2,4254,1499,670,2,2387,925,387,1,257,97,52,1,12247,11735,8258,8251,-9.30,0,0.0,20,18,0.75,18
68391,11,607132,256795,104415,189,7971,50413,32256,77,4986,3285,886,6,5094,2673,708,14,2825,1742,407,10,270,158,50,2,2305,1856,1608,1504,-1.49,0,0.0,24,19,2.09,18
68491,0,482676,336849,127545,162,8538,48586,56177,67,3742,4426,842,9,5222,3575,679,14,2887,2432,349,10,305,160,84,2,250,209,226,201,-5.49,0,0.0,2,0,0.00,0
68591,1,383257,372314,150163,150,8238,51126,84170,16,3363,4236,862,14,3819,4264,693,18,2077,2800,345,16,446,164,107,2,68877,61078,6856,6150,-4.81,48,136.2,2,1,15.50,1
68691,2,391620,378622,162672,39,8367,38741,102625,0,4093,4620,825,3,3578,4730,793,5,2252,2971,382,4,338,158,114,1,98757,96214,22053,21286,-11.21,44,122.7,0,0,0.00,0
68791,3,389805,352440,160790,4,7887,78628,109940,0,3607,3719,657,1,3905,4262,917,0,2376,2525,486,0,281,189,92,0,103867,103527,44267,44207,-15.70,7,99.7,11,9,7.11,7
68891,4,361486,355496,139882,19,8352,121187,109631,0,3147,4074,370,1,3029,3445,476,4,1697,2035,181,4,202,232,103,0,87636,86251,55707,55079,-12.21,0,0.0,22,18,2.07,18
68991,5,364685,513232,144833,9,8650,103016,86961,0,3285,7586,722,1,3075,5444,575,0,1743,3668,203,0,211,169,202,0,6168,5104,3763,3153,-4.76,0,0.0,59,47,3.21,44
69091,6,415715,666485,166355,6,8856,102150,70432,0,4204,9327,1057,0,3080,8561,954,1,1811,5949,378,1,232,216,274,0,472,86,203,33,16.03,1,210.0,6,4,6.81,4
69191,7,526220,609747,168579,27,9127,44603,35311,0,5163,8698,1454,2,4760,10302,1622,2,2894,7123,791,2,244,286,257,0,12259,10757,4275,3715,-1.43,35,202.7,0,0,0.00,0
69291,8,467750,370242,165248,41,8811,23028,22407,0,4542,5083,1627,1,5301,8458,1767,5,3216,5649,1023,3,257,190,159,0,21439,20347,9632,9460,-7.59,29,170.1,0,0,0.00,0
69391,9,422382,189278,143817,31,7577,37796,22728,0,4626,2053,1305,2,4654,2698,1644,3,3071,1762,940,2,266,78,112,0,21364,20859,13121,13057,-11.76,0,0.0,5,5,0.95,5
69491,10,368175,179462,94949,67,7313,55229,23167,23,3778,1814,750,1,4194,1601,1196,0,2764,991,668,0,306,80,67,0,15989,14481,11948,11840,-7.56,0,0.0,16,12,2.67,9
69591,11,360421,242437,77655,117,6374,43194,22778,13,3953,3120,451,7,3521,2553,568,11,2300,1645,269,10,220,150,51,0,971,739,680,501,-0.10,0,0.0,43,31,1.93,28
