step,year,land_temp,land_rain,land_evap,sea_evap,sea_rain,to_sea,water,water_err,a,b,a_err,b_err,weathered_a,weathered_b,river_a,river_b,buried_a,buried_b,rivers,lakes,storms,land_water,land_biomass,sea_biomass,land_cover,sea_cover,land_height,litter,eaters,eater_cells,gpp,resp,transp,eaten,decayed,burnt,burnt_cells,genotypes,eater_genotypes,leading,matter,c_err,ms_step
2007720,169,20.887,1843.2,838.4,7.056567e7,4.983461e7,184.7,1.727595e7,4.766e-14,6.324805e6,7.636232e6,3.798e-13,3.292e-13,4.153565e4,4.642654e4,1.725152e4,1.255432e4,7.373704e3,2.335901e3,1663,346,1992,1.073572e7,2.22450,0.44961,0.9038,0.2868,2.365,0.20206,3.1660e-4,70115,1.473761e5,4.269241e4,813.4,2.939490e3,6.192638e4,1.433507e4,13260,78146,4072,145,3.776099e5,2.560e-13,1.788
2019600,170,20.859,1833.8,834.3,7.198043e7,4.958284e7,200.6,1.748278e7,4.603e-14,6.358928e6,7.680701e6,2.620e-13,2.383e-13,4.206258e4,4.713342e4,1.832712e4,1.260223e4,7.940151e3,2.664871e3,2034,371,2006,1.063032e7,2.21813,0.45261,0.9037,0.2873,2.376,0.20003,3.1022e-4,70226,1.465003e5,4.313493e4,799.8,2.748182e3,6.221670e4,1.585041e4,15001,78554,4028,145,3.768196e5,2.271e-13,1.771
2031480,171,21.217,1884.9,878.1,7.343521e7,5.028232e7,205.3,1.792231e7,3.409e-14,6.393603e6,7.726129e6,2.999e-13,2.088e-13,4.338213e4,4.802634e4,2.047249e4,1.299667e4,8.707219e3,2.598318e3,2307,409,2015,1.138920e7,2.24409,0.45729,0.9039,0.2881,2.377,0.19573,2.4620e-4,70040,1.468479e5,4.355356e4,794.6,2.479401e3,6.367407e4,1.284145e4,11406,78530,4084,145,3.783235e5,2.549e-13,1.757
2043360,172,21.296,1936.8,879.3,7.396515e7,5.050760e7,215.9,1.749941e7,4.194e-14,6.427954e6,7.771840e6,3.660e-13,2.555e-13,4.356487e4,4.833935e4,2.001573e4,1.353447e4,9.213385e3,2.628714e3,2252,415,2032,1.077191e7,2.26035,0.46011,0.9040,0.2886,2.382,0.19617,2.6929e-4,69968,1.512094e5,4.443675e4,847.2,2.221302e3,6.316184e4,1.512152e4,13508,78876,4035,145,3.808840e5,2.104e-13,1.775
2055240,173,21.229,1946.9,883.4,7.275439e7,4.905673e7,211.8,1.776250e7,5.788e-14,6.462565e6,7.817480e6,3.074e-13,2.146e-13,4.367148e4,4.834876e4,1.907039e4,1.247358e4,9.060926e3,2.708708e3,2155,390,2043,1.155323e7,2.28283,0.46252,0.9036,0.2893,2.410,0.19937,3.2947e-4,70131,1.500670e5,4.436753e4,844.6,2.662661e3,6.412984e4,1.186769e4,11117,79402,4046,143,3.849067e5,3.484e-13,1.765
2067120,174,21.292,1930.5,891.8,7.175816e7,4.826270e7,215.4,1.742886e7,6.092e-14,6.497306e6,7.862538e6,2.496e-13,1.726e-13,4.364888e4,4.819320e4,1.894441e4,1.323917e4,8.907282e3,3.134563e3,2061,384,2059,1.062679e7,2.28869,0.46481,0.9030,0.2899,2.424,0.19938,2.8725e-4,70049,1.502606e5,4.484978e4,831.6,2.779483e3,6.438911e4,1.376612e4,12139,79795,4190,142,3.859279e5,3.121e-13,1.785
2079000,175,21.185,1892.7,828.2,7.216091e7,4.857534e7,223.0,1.634555e7,6.530e-14,6.529766e6,7.904974e6,3.352e-13,2.454e-13,4.146407e4,4.585228e4,1.961662e4,1.270589e4,9.003900e3,3.416072e3,1778,311,2076,1.036337e7,2.26346,0.46655,0.9025,0.2905,2.362,0.19998,2.6435e-4,70072,1.501919e5,4.399320e4,843.9,2.347206e3,6.093447e4,2.087550e4,16356,80257,4166,140,3.836112e5,2.754e-13,1.771
2090880,176,20.889,1847.8,797.6,7.221517e7,4.864856e7,205.2,1.721608e7,5.713e-14,6.561313e6,7.945901e6,4.001e-13,2.207e-13,4.059434e4,4.409664e4,1.956745e4,1.091214e4,9.047888e3,3.169957e3,1724,312,2084,1.044645e7,2.25604,0.46832,0.9022,0.2914,2.364,0.20633,3.2008e-4,70369,1.521090e5,4.322827e4,844.2,2.431624e3,6.085770e4,1.956830e4,16864,80525,4186,140,3.847196e5,2.990e-13,1.769
2102760,177,20.880,1826.6,790.4,7.201076e7,4.943075e7,207.2,1.687474e7,5.541e-14,6.592400e6,7.986231e6,3.231e-13,2.257e-13,4.037987e4,4.336748e4,1.929307e4,1.151354e4,9.292430e3,3.037215e3,1817,374,2091,1.086369e7,2.22310,0.47033,0.9018,0.2922,2.359,0.20650,3.5164e-4,70956,1.486830e5,4.328744e4,825.2,2.858234e3,6.117063e4,2.079970e4,17793,80951,4311,140,3.813873e5,2.642e-13,1.779
2114640,178,20.951,1783.8,777.3,7.162635e7,4.965029e7,196.8,1.707465e7,4.538e-14,6.622790e6,8.025640e6,3.634e-13,1.643e-13,3.986947e4,4.240467e4,2.090044e4,1.195529e4,9.479760e3,2.995649e3,1679,397,2103,1.036262e7,2.20108,0.47225,0.9015,0.2930,2.351,0.20627,2.9453e-4,71033,1.472220e5,4.292503e4,814.1,2.761059e3,6.029338e4,2.027445e4,17595,81135,4316,140,3.791327e5,3.808e-13,1.767
2126520,179,21.181,1805.9,797.9,7.078499e7,4.931516e7,198.2,1.662266e7,4.964e-14,6.652480e6,8.065488e6,3.377e-13,3.492e-13,3.976622e4,4.269539e4,2.034592e4,1.210320e4,1.007601e4,2.847472e3,1635,408,2111,1.068254e7,2.16540,0.47344,0.9013,0.2937,2.330,0.20029,2.3525e-4,70586,1.455249e5,4.385966e4,806.9,2.280793e3,5.989000e4,2.241459e4,20074,81419,4418,141,3.737204e5,2.159e-13,1.771
2138400,180,21.406,1823.1,830.4,7.088899e7,4.895287e7,194.6,1.702657e7,6.126e-14,6.682019e6,8.104437e6,2.944e-13,2.530e-13,3.916692e4,4.186123e4,1.925046e4,1.251327e4,9.628530e3,2.912478e3,1662,393,2121,1.030867e7,2.14300,0.47520,0.9013,0.2943,2.374,0.19249,2.1676e-4,70069,1.455876e5,4.451564e4,801.5,1.909141e3,5.974418e4,2.200175e4,19970,81879,4446,140,3.694872e5,2.528e-13,1.774
2150280,181,21.454,1800.3,806.5,7.030102e7,4.815420e7,200.4,1.700212e7,5.280e-14,6.711596e6,8.142661e6,4.379e-13,2.046e-13,3.875115e4,4.137933e4,1.883591e4,1.279716e4,9.174082e3,3.155006e3,1740,417,2133,1.082008e7,2.15172,0.47905,0.9012,0.2950,2.428,0.19212,1.8352e-4,69497,1.464998e5,4.416545e4,788.8,1.617707e3,5.819367e4,1.872369e4,18393,81822,4458,138,3.699754e5,3.348e-13,1.762
2162160,182,21.500,1842.2,815.8,7.119970e7,4.868073e7,200.8,1.730988e7,5.617e-14,6.742031e6,8.181540e6,2.126e-13,2.140e-13,3.987820e4,4.203771e4,2.249471e4,1.339664e4,9.442575e3,3.159484e3,1848,387,2147,1.041828e7,2.16720,0.48171,0.9016,0.2955,2.429,0.19173,1.9459e-4,69408,1.512946e5,4.460612e4,829.2,1.613550e3,5.955258e4,1.962708e4,18616,82151,4476,138,3.722204e5,2.440e-13,1.764
2174040,183,21.549,1875.8,836.0,7.166360e7,4.878940e7,204.5,1.756401e7,5.642e-14,6.770333e6,8.221669e6,2.897e-13,2.272e-13,4.102069e4,4.348145e4,2.591476e4,1.641378e4,1.271921e4,3.351787e3,1943,392,2163,1.125893e7,2.17224,0.48403,0.9016,0.2962,2.413,0.19214,2.1400e-4,69367,1.505590e5,4.529787e4,827.7,1.844584e3,6.051049e4,1.887009e4,18302,82562,4517,138,3.734084e5,2.475e-13,1.803
2185920,184,21.312,1903.2,858.1,7.262753e7,4.904172e7,206.0,1.836365e7,5.924e-14,6.801130e6,8.263661e6,3.845e-13,2.819e-13,4.249314e4,4.582559e4,2.563507e4,2.305151e4,1.169552e4,3.834210e3,2164,409,2175,1.123230e7,2.20774,0.48676,0.9021,0.2968,2.398,0.19685,2.5292e-4,69536,1.553289e5,4.527059e4,839.3,2.082368e3,6.222838e4,1.638832e4,14813,82909,4479,138,3.792966e5,2.012e-13,1.829
2197800,185,21.279,1969.1,885.3,7.269279e7,4.928235e7,206.3,1.894832e7,3.814e-14,6.833251e6,8.307272e6,2.249e-13,2.721e-13,4.439870e4,4.834952e4,2.365843e4,2.280927e4,1.227786e4,4.737943e3,2413,448,2186,1.246311e7,2.23810,0.48876,0.9022,0.2976,2.408,0.20113,4.0171e-4,69717,1.584355e5,4.563854e4,866.3,2.958138e3,6.484941e4,1.572756e4,13169,83198,4505,136,3.845912e5,3.139e-13,1.788
2209680,186,21.438,1963.1,879.4,7.220738e7,4.903176e7,213.5,1.850233e7,3.342e-14,6.865754e6,8.350584e6,2.127e-13,2.594e-13,4.347715e4,4.777147e4,2.049059e4,1.840772e4,1.097433e4,4.459642e3,2308,470,2195,1.144557e7,2.24692,0.49103,0.9021,0.2982,2.416,0.20199,4.4074e-4,69745,1.590534e5,4.659294e4,879.4,3.738988e3,6.610689e4,1.644376e4,13925,83509,4565,136,3.861581e5,3.645e-13,1.810
2221560,187,21.348,1905.9,849.1,7.089116e7,4.795965e7,208.4,1.838129e7,5.371e-14,6.897393e6,8.392042e6,2.725e-13,2.601e-13,4.137907e4,4.544792e4,1.951892e4,1.602736e4,9.740271e3,3.989809e3,2024,475,2207,1.183204e7,2.23414,0.49362,0.9017,0.2989,2.419,0.20248,2.5855e-4,69316,1.543724e5,4.611140e4,844.8,2.671101e3,6.349217e4,1.879237e4,16457,83936,4521,136,3.851874e5,1.631e-13,1.836
2233440,188,21.371,1898.7,841.4,7.173037e7,4.822121e7,213.3,1.829332e7,3.523e-14,6.927876e6,8.432849e6,3.620e-13,3.329e-13,4.032280e4,4.484160e4,2.339247e4,1.854259e4,9.839313e3,4.034989e3,2016,481,2217,1.122241e7,2.23596,0.49627,0.9013,0.2997,2.434,0.20090,2.1441e-4,69183,1.560104e5,4.669417e4,849.4,1.918600e3,6.337007e4,1.927293e4,17614,84129,4480,135,3.854629e5,3.148e-13,1.844
2245320,189,21.380,1906.9,828.0,7.133763e7,4.758979e7,216.0,1.814701e7,3.367e-14,6.957700e6,8.473017e6,3.455e-13,2.686e-13,4.060786e4,4.511573e4,1.898865e4,1.853948e4,1.078432e4,4.947548e3,2085,462,2223,1.157234e7,2.24078,0.49853,0.9012,0.3003,2.441,0.20069,2.1674e-4,69390,1.553730e5,4.593748e4,859.8,1.716362e3,6.212962e4,2.027185e4,18577,84525,4551,134,3.864899e5,3.045e-13,1.832
2257200,190,21.210,1845.7,770.4,7.200965e7,4.851322e7,223.1,1.696055e7,4.986e-14,6.987635e6,8.511662e6,3.464e-13,2.622e-13,3.967986e4,4.338677e4,1.785974e4,1.521512e4,9.744299e3,4.742055e3,2046,419,2235,1.015815e7,2.22104,0.50084,0.9010,0.3010,2.375,0.20516,2.4294e-4,69922,1.553304e5,4.544549e4,864.9,1.905524e3,5.997853e4,2.421624e4,21521,84835,4558,134,3.858389e5,2.376e-13,1.812
2269080,191,21.056,1806.9,758.9,7.186695e7,4.842590e7,207.8,1.741732e7,3.486e-14,7.018674e6,8.551484e6,3.735e-13,1.377e-13,4.034971e4,4.378878e4,2.025392e4,1.376107e4,9.311256e3,3.966829e3,1851,383,2249,1.073000e7,2.24346,0.50466,0.9010,0.3018,2.367,0.20898,2.8116e-4,70676,1.540314e5,4.407875e4,835.1,2.233498e3,6.050581e4,2.039291e4,19068,84913,4678,134,3.887997e5,3.297e-13,1.825
2280960,192,21.303,1914.7,831.4,7.101409e7,4.855830e7,201.3,1.760829e7,3.597e-14,7.049778e6,8.594283e6,2.678e-13,2.661e-13,4.298705e4,4.733074e4,3.028648e4,2.239899e4,1.188317e4,4.531397e3,1938,384,2263,1.060139e7,2.27458,0.50658,0.9013,0.3025,2.388,0.20702,2.9446e-4,71189,1.601722e5,4.596604e4,883.2,2.695005e3,6.611218e4,1.682965e4,14784,85317,4721,134,3.923378e5,3.212e-13,1.878
2292840,193,21.287,1903.2,811.2,6.930436e7,4.796526e7,195.0,1.737468e7,4.481e-14,7.078762e6,8.636957e6,2.813e-13,2.012e-13,4.258852e4,4.773050e4,2.396261e4,1.917074e4,1.360430e4,5.056031e3,1912,382,2275,1.076165e7,2.29497,0.50857,0.9017,0.3033,2.396,0.20921,3.5809e-4,71768,1.611024e5,4.603405e4,895.5,2.965052e3,6.556983e4,1.784875e4,15627,85756,4705,134,3.958708e5,3.088e-13,1.830
2304720,194,21.221,1841.2,782.9,6.972621e7,4.805433e7,197.6,1.718562e7,2.666e-14,7.108085e6,8.678061e6,2.462e-13,2.616e-13,4.077351e4,4.505389e4,1.974889e4,1.380777e4,1.145049e4,3.950410e3,1788,384,2283,1.036891e7,2.27196,0.51127,0.9021,0.3041,2.379,0.20875,3.7203e-4,72270,1.579169e5,4.649959e4,864.2,3.242335e3,6.396297e4,2.270838e4,20290,86027,4684,132,3.934652e5,1.599e-13,1.829
2316600,195,21.028,1820.8,790.0,6.918719e7,4.834559e7,184.6,1.760440e7,3.619e-14,7.138923e6,8.719398e6,2.428e-13,2.350e-13,4.111282e4,4.502340e4,1.983114e4,1.426312e4,1.027471e4,3.686197e3,1691,394,2295,1.101687e7,2.27158,0.51431,0.9021,0.3048,2.394,0.21496,4.3894e-4,72325,1.547305e5,4.518470e4,840.3,3.602748e3,6.366859e4,1.720043e4,16078,86308,4737,132,3.956413e5,2.823e-13,1.795
2328480,196,21.133,1840.9,818.5,6.883272e7,4.876701e7,179.4,1.782721e7,2.445e-14,7.170462e6,8.761273e6,3.711e-13,1.994e-13,4.199824e4,4.579068e4,2.248148e4,1.516408e4,1.045924e4,3.915459e3,1739,406,2310,1.081268e7,2.26286,0.51743,0.9021,0.3055,2.400,0.21187,4.0287e-4,71990,1.567805e5,4.594519e4,844.8,4.066313e3,6.613618e4,1.829421e4,16130,86706,4692,132,3.944471e5,3.832e-13,1.805
2340360,197,21.114,1831.7,812.4,7.000509e7,4.900726e7,190.7,1.772452e7,2.480e-14,7.201027e6,8.802504e6,3.293e-13,2.702e-13,4.140668e4,4.512816e4,2.059300e4,1.484321e4,1.084163e4,3.897315e3,1803,416,2331,1.126915e7,2.25504,0.52058,0.9020,0.3062,2.402,0.21337,3.4860e-4,71905,1.540459e5,4.545831e4,824.4,3.203908e3,6.407179e4,1.780105e4,16088,87242,4699,132,3.945522e5,2.980e-13,1.796
2352240,198,20.901,1845.2,827.1,7.130651e7,4.904695e7,197.7,1.810874e7,3.415e-14,7.232064e6,8.844265e6,2.922e-13,3.376e-13,4.219446e4,4.631577e4,2.541612e4,1.888122e4,1.115755e4,4.554542e3,2114,431,2344,1.118785e7,2.24763,0.52343,0.9020,0.3069,2.422,0.21287,3.4712e-4,71878,1.550228e5,4.547292e4,821.1,2.999544e3,6.446874e4,1.940674e4,16831,87508,4896,132,3.942060e5,2.875e-13,1.852
2364120,199,20.969,1830.8,830.1,7.154856e7,4.918820e7,201.7,1.815604e7,2.339e-14,7.262618e6,8.886408e6,3.478e-13,1.874e-13,4.290061e4,4.707783e4,2.427862e4,2.049953e4,1.234651e4,4.934855e3,2434,449,2364,1.166958e7,2.22908,0.52646,0.9021,0.3075,2.385,0.21312,3.0725e-4,71691,1.535906e5,4.509188e4,794.7,2.959664e3,6.436389e4,1.959579e4,16214,87869,4857,132,3.927957e5,3.294e-13,1.828
2376000,200,20.996,1888.1,837.2,7.128631e7,4.853294e7,205.5,1.817688e7,3.320e-14,7.293388e6,8.927340e6,2.942e-13,3.142e-13,4.259496e4,4.649347e4,2.167017e4,2.233130e4,1.182508e4,5.561535e3,2302,466,2380,1.132162e7,2.24593,0.52928,0.9022,0.3080,2.372,0.21340,2.8584e-4,72138,1.578238e5,4.484516e4,848.5,2.696198e3,6.525503e4,1.848832e4,15401,88203,4766,132,3.954027e5,2.594e-13,1.819
2387880,201,21.114,1916.1,830.5,7.092134e7,4.873803e7,201.3,1.808771e7,2.554e-14,7.325415e6,8.969083e6,3.192e-13,4.754e-13,4.261855e4,4.661432e4,2.031374e4,1.784373e4,1.059173e4,4.871226e3,2305,439,2390,1.169531e7,2.29496,0.53390,0.9024,0.3086,2.404,0.21178,3.1698e-4,72500,1.612195e5,4.568137e4,880.9,2.764933e3,6.673729e4,1.612787e4,13235,88364,4845,132,4.002697e5,3.013e-13,1.885
2399760,202,21.257,1920.9,854.8,7.028073e7,4.838229e7,197.3,1.816308e7,1.067e-14,7.359802e6,9.013215e6,3.005e-13,3.982e-13,4.349392e4,4.815574e4,2.023703e4,1.600115e4,9.107002e3,4.023646e3,2360,420,2402,1.114600e7,2.32596,0.53672,0.9024,0.3094,2.442,0.21036,3.1445e-4,72499,1.625893e5,4.713021e4,873.7,2.751900e3,6.895189e4,1.557712e4,13291,88643,4897,131,4.038835e5,2.454e-13,1.824
2411640,203,21.162,1921.4,841.3,7.034693e7,4.869791e7,200.9,1.758647e7,2.436e-14,7.394934e6,9.056881e6,2.604e-13,3.768e-13,4.300744e4,4.747624e4,1.763458e4,1.545359e4,7.875295e3,3.810269e3,2370,429,2412,1.130479e7,2.32884,0.53968,0.9023,0.3099,2.422,0.21017,3.0989e-4,72469,1.617890e5,4.708847e4,877.8,2.625150e3,6.730728e4,1.872992e4,15411,88909,4908,131,4.048013e5,2.161e-13,1.798
2423520,204,21.417,1894.3,847.8,7.163103e7,4.893455e7,204.4,1.767428e7,2.761e-14,7.430912e6,9.100946e6,2.911e-13,3.815e-13,4.327362e4,4.785283e4,1.799522e4,1.712377e4,7.295555e3,3.787838e3,2305,393,2433,1.072211e7,2.32870,0.54291,0.9026,0.3106,2.395,0.20798,2.8499e-4,72580,1.619543e5,4.775595e4,847.4,2.562792e3,6.776668e4,1.931706e4,16650,89151,4919,131,4.047042e5,2.993e-13,1.825
2435400,205,21.417,1935.5,855.1,7.066839e7,4.821285e7,200.9,1.790407e7,1.665e-14,7.466999e6,9.145330e6,3.537e-13,4.418e-13,4.355950e4,4.838168e4,1.920045e4,1.561903e4,7.472642e3,3.997696e3,2245,393,2446,1.162266e7,2.34813,0.54527,0.9025,0.3114,2.450,0.20809,2.5467e-4,73155,1.623186e5,4.866935e4,871.3,2.227494e3,6.805430e4,1.640860e4,14443,89578,4947,131,4.075209e5,2.811e-13,1.823
2447280,206,21.222,1928.1,846.2,7.114282e7,4.894695e7,200.6,1.791056e7,1.165e-14,7.501840e6,9.188324e6,2.665e-13,4.778e-13,4.259387e4,4.773067e4,1.875027e4,1.522022e4,7.752773e3,4.737221e3,2195,407,2457,1.090273e7,2.35799,0.54748,0.9026,0.3120,2.459,0.21075,3.1830e-4,73423,1.641540e5,4.950835e4,887.8,2.384243e3,6.833570e4,1.733893e4,14766,90018,4843,131,4.097855e5,2.837e-13,1.808
2459160,207,21.050,1923.1,839.1,7.251284e7,5.043143e7,200.2,1.784490e7,7.098e-15,7.535640e6,9.229970e6,3.622e-13,4.609e-13,4.195453e4,4.648492e4,1.880100e4,1.425955e4,8.154272e3,4.838935e3,2235,403,2475,1.150396e7,2.35756,0.54952,0.9025,0.3125,2.443,0.21398,3.6009e-4,73369,1.615448e5,4.864041e4,878.4,2.930950e3,6.736583e4,1.772840e4,14935,90614,4966,131,4.109469e5,2.210e-13,1.806
2471040,208,21.091,1891.0,811.2,7.324383e7,5.029291e7,209.9,1.757047e7,6.361e-15,7.568680e6,9.271166e6,2.563e-13,3.902e-13,4.153838e4,4.618594e4,1.900109e4,1.500965e4,8.498244e3,4.989974e3,2209,399,2487,1.058825e7,2.34552,0.55196,0.9025,0.3130,2.391,0.21465,3.0258e-4,73303,1.630807e5,4.812169e4,878.1,2.843663e3,6.699436e4,2.094278e4,17269,91164,4932,131,4.101781e5,2.884e-13,1.821
2482920,209,21.019,1859.7,784.7,7.246845e7,5.084377e7,196.7,1.743053e7,1.795e-14,7.600573e6,9.312071e6,3.036e-13,4.927e-13,4.060922e4,4.587248e4,1.946856e4,1.522109e4,8.716087e3,4.967690e3,1975,366,2497,1.102233e7,2.33869,0.55439,0.9023,0.3137,2.358,0.21653,2.9517e-4,73181,1.634405e5,4.685175e4,874.3,2.588366e3,6.552602e4,2.275935e4,18134,91604,4938,131,4.105103e5,2.927e-13,1.812
2494800,210,20.881,1795.9,734.7,7.195882e7,5.093443e7,195.0,1.688061e7,1.567e-14,7.630670e6,9.351528e6,2.616e-13,3.372e-13,3.918693e4,4.407947e4,1.955740e4,1.406758e4,9.090098e3,4.622299e3,1833,346,2505,9.942360e6,2.28765,0.55742,0.9025,0.3143,2.266,0.21735,4.4992e-4,73284,1.636838e5,4.642580e4,876.0,3.527682e3,6.408669e4,2.916590e4,22973,91856,4988,131,4.053217e5,2.415e-13,1.818
2506680,211,20.939,1820.3,780.2,7.138127e7,4.951474e7,189.8,1.774684e7,6.087e-15,7.662110e6,9.392335e6,3.559e-13,4.508e-13,4.049358e4,4.515284e4,2.154563e4,1.519440e4,9.053490e3,4.346093e3,2056,361,2520,1.132592e7,2.27350,0.56212,0.9031,0.3149,2.285,0.21373,4.2140e-4,73081,1.584957e5,4.609106e4,837.7,4.001894e3,6.562989e4,2.230230e4,19608,91708,4849,131,4.022735e5,3.785e-13,1.784
2518560,212,21.066,1888.5,829.5,7.020176e7,4.808853e7,196.7,1.809553e7,1.318e-14,7.694731e6,9.435144e6,3.838e-13,4.017e-13,4.242657e4,4.717601e4,2.458023e4,1.760055e4,9.806078e3,4.366374e3,2247,406,2528,1.114181e7,2.28353,0.56534,0.9038,0.3156,2.308,0.21285,3.5346e-4,73106,1.607029e5,4.648812e4,863.9,3.353790e3,6.773778e4,1.714069e4,15486,91978,4889,131,4.037291e5,2.393e-13,1.799
2530440,213,21.324,1926.6,850.7,7.064984e7,4.836172e7,197.9,1.849294e7,1.712e-14,7.727234e6,9.478227e6,3.518e-13,5.072e-13,4.323066e4,4.741871e4,2.461301e4,1.720306e4,1.072724e4,4.335958e3,2432,450,2537,1.204773e7,2.30952,0.56837,0.9037,0.3164,2.353,0.21309,2.6966e-4,73044,1.616538e5,4.670657e4,869.7,2.568638e3,6.805180e4,1.553869e4,13520,92293,4872,131,4.074221e5,2.559e-13,1.813
2542320,214,21.319,1978.1,856.4,7.178659e7,4.812745e7,211.9,1.870762e7,1.713e-14,7.759386e6,9.521565e6,4.705e-13,5.511e-13,4.350247e4,4.747818e4,2.568645e4,1.652987e4,1.135040e4,4.140304e3,2525,466,2548,1.176058e7,2.33469,0.57195,0.9037,0.3170,2.353,0.21225,2.9420e-4,73080,1.660607e5,4.790104e4,912.4,2.444654e3,6.909935e4,1.696489e4,14394,92498,4928,131,4.107517e5,2.581e-13,1.799
2554200,215,21.154,1955.3,836.6,7.280796e7,4.873623e7,220.3,1.841357e7,6.474e-15,7.789857e6,9.564222e6,2.768e-13,4.288e-13,4.303786e4,4.688346e4,2.688195e4,1.692092e4,1.256765e4,4.225829e3,2438,500,2556,1.210639e7,2.32506,0.57496,0.9038,0.3176,2.325,0.21136,3.1584e-4,73075,1.625155e5,4.735939e4,895.3,2.715131e3,6.688973e4,2.133803e4,17515,92650,5087,131,4.100356e5,2.246e-13,1.795
2566080,216,21.207,1897.6,816.3,7.225560e7,4.943166e7,210.4,1.796244e7,7.259e-15,7.818908e6,9.606623e6,2.363e-13,4.463e-13,4.220169e4,4.645719e4,2.464036e4,1.702416e4,1.314999e4,4.056665e3,2075,490,2566,1.099050e7,2.30951,0.57835,0.9038,0.3181,2.310,0.21421,3.0335e-4,73317,1.623667e5,4.750434e4,881.0,2.578659e3,6.596993e4,2.280992e4,18710,93034,5235,131,4.095636e5,3.155e-13,1.849
2577960,217,21.192,1895.8,829.8,7.151546e7,4.996863e7,192.6,1.819754e7,4.299e-15,7.848611e6,9.650142e6,3.874e-13,3.947e-13,4.285807e4,4.739214e4,2.562539e4,1.641325e4,1.315544e4,3.872645e3,2004,447,2577,1.137734e7,2.32169,0.58133,0.9038,0.3187,2.347,0.21742,3.1916e-4,73836,1.638282e5,4.738465e4,869.8,2.550916e3,6.714501e4,1.942175e4,16052,93568,5203,131,4.125483e5,2.552e-13,1.807
2589840,218,20.965,1884.2,806.6,7.075524e7,4.964200e7,199.3,1.726493e7,1.661e-14,7.878363e6,9.693064e6,2.981e-13,3.271e-13,4.267308e4,4.714620e4,2.240737e4,1.655384e4,1.292071e4,4.225112e3,1933,418,2589,1.021125e7,2.33631,0.58437,0.9036,0.3195,2.329,0.22197,3.7860e-4,74431,1.663811e5,4.733542e4,888.9,3.037623e3,6.792268e4,1.896035e4,16140,93736,5284,131,4.159582e5,3.350e-13,1.832
2601720,219,21.104,1865.6,814.9,7.062376e7,4.953742e7,186.3,1.774192e7,9.869e-15,7.909313e6,9.734391e6,2.636e-13,3.827e-13,4.226117e4,4.619807e4,2.041578e4,1.642416e4,1.131150e4,4.870592e3,2025,358,2601,1.085951e7,2.33747,0.58739,0.9036,0.3203,2.331,0.22274,3.5122e-4,74711,1.641673e5,4.693810e4,858.5,3.204111e3,6.853754e4,1.954471e4,15742,94143,5289,131,4.168559e5,2.321e-13,1.832
2613600,220,21.163,1911.6,843.7,6.972658e7,4.902377e7,183.1,1.819136e7,1.167e-14,7.941922e6,9.776124e6,3.251e-13,3.500e-13,4.291907e4,4.711476e4,2.013377e4,1.847666e4,1.030978e4,5.381765e3,2113,413,2611,1.098745e7,2.36038,0.59050,0.9038,0.3209,2.354,0.22203,3.2412e-4,75191,1.688359e5,4.776325e4,883.7,3.051572e3,7.102837e4,1.718992e4,14029,94422,5422,131,4.199400e5,2.810e-13,1.823
2625480,221,21.036,1921.9,826.0,6.975109e7,4.905801e7,186.2,1.828490e7,4.075e-15,7.974706e6,9.817189e6,2.797e-13,5.102e-13,4.258344e4,4.668595e4,1.975939e4,1.794678e4,9.799512e3,5.621140e3,2198,450,2621,1.149517e7,2.39705,0.59593,0.9042,0.3214,2.375,0.22131,3.2684e-4,75575,1.694468e5,4.788701e4,905.1,2.958101e3,7.059287e4,1.764854e4,14858,94286,5429,130,4.236232e5,3.423e-13,1.782
2637360,222,21.037,1922.1,810.9,7.067839e7,4.966435e7,195.1,1.771380e7,6.309e-16,8.007169e6,9.858610e6,3.417e-13,5.184e-13,4.165970e4,4.667207e4,1.924768e4,1.909462e4,9.197240e3,5.250509e3,1987,447,2632,1.076037e7,2.40721,0.59958,0.9045,0.3219,2.368,0.22129,3.4832e-4,75872,1.702394e5,4.858408e4,922.7,2.935206e3,7.042973e4,2.017427e4,16140,94632,5402,129,4.253686e5,2.879e-13,1.811
2649240,223,21.167,1856.8,761.8,7.155651e7,4.989526e7,200.8,1.715971e7,2.388e-15,8.038616e6,9.898226e6,2.813e-13,3.461e-13,4.015411e4,4.444418e4,1.882522e4,1.591653e4,8.707051e3,4.828108e3,1694,405,2643,1.072834e7,2.37425,0.60293,0.9044,0.3224,2.330,0.22193,3.2507e-4,75980,1.650345e5,4.811030e4,894.6,2.907019e3,6.772419e4,2.422463e4,19349,94876,5564,128,4.223337e5,4.403e-13,1.798
2661120,224,21.320,1803.5,746.2,7.208120e7,4.993429e7,205.3,1.659796e7,2.020e-15,8.068766e6,9.936470e6,2.590e-13,4.045e-13,3.934230e4,4.321243e4,1.924804e4,1.578447e4,9.192461e3,4.968717e3,1653,377,2652,9.838452e6,2.30503,0.60617,0.9046,0.3231,2.306,0.21835,2.9015e-4,75417,1.607516e5,4.881605e4,860.0,2.608025e3,6.564517e4,2.908307e4,23731,95038,5502,128,4.139469e5,3.297e-13,1.836
